"cluster","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_adj"
"Subclone_04","MAPKAPK5",0.550892910344544,0.297702297702298,0.11405739193607,4.861700670671e-48,5.71292675754524e-48
"Subclone_04","ZBTB24",0.534571182482354,0.223776223776224,0.0721031601888849,5.25446138943793e-48,6.17082958242857e-48
"Subclone_04","JMJD4",0.539676780650138,0.264735264735265,0.094624046494733,5.81455266837055e-48,6.82459233376826e-48
"Subclone_04","SLC35B2",0.592965487703341,0.348651348651349,0.146022520886306,5.91649281140452e-48,6.94016752070911e-48
"Subclone_04","HOXD1",0.592825021383146,0.154845154845155,0.038140210679259,6.27847376259184e-48,7.36046162085796e-48
"Subclone_04","KIAA0319L",0.620634033351713,0.235764235764236,0.0797312023247367,6.43280523391114e-48,7.5369715687301e-48
"Subclone_04","PARD3",0.621348777720953,0.256743256743257,0.091354885579368,7.11133629600344e-48,8.32709168150286e-48
"Subclone_04","SCD5",0.550127627586511,0.250749250749251,0.0864511442063204,7.54946535838481e-48,8.83495068272067e-48
"Subclone_04","ACP6",0.570993892046728,0.220779220779221,0.0706501997820559,7.7385190216322e-48,9.0508994405055e-48
"Subclone_04","CRELD1",0.575042375972153,0.333666333666334,0.135306937885943,8.4167537041248e-48,9.83840292708919e-48
"Subclone_04","PTPRA",0.523954283677752,0.40959040959041,0.181256810751907,8.58000586133205e-48,1.00233713333318e-47
"Subclone_04","CLPTM1L",0.588374908958195,0.343656343656344,0.141845259716673,8.93056611321611e-48,1.0426813909184e-47
"Subclone_04","RCE1",0.553062671575136,0.311688311688312,0.12259353432619,9.71427847517406e-48,1.13352140900514e-47
"Subclone_04","MIPEP",0.560377692949688,0.171828171828172,0.0463131129676716,1.08596939907306e-47,1.26643661699483e-47
"Subclone_04","LZTFL1",0.540398509460917,0.288711288711289,0.1080639302579,1.13619574798423e-47,1.32423746851308e-47
"Subclone_04","NRAV",0.576231371666472,0.185814185814186,0.053214674900109,1.13724471519682e-47,1.32468807827235e-47
"Subclone_04","AC118549.1",0.553696785422009,0.27972027972028,0.103705049037414,1.26608531536944e-47,1.47390607144289e-47
"Subclone_04","RAB11FIP4",0.55180706004374,0.197802197802198,0.0590265165274246,1.43640594251878e-47,1.67121110240696e-47
"Subclone_04","CEP85L",0.578327334404094,0.252747252747253,0.0884489647657101,1.48843899984033e-47,1.73074302307015e-47
"Subclone_04","SCPEP1",0.616517615084133,0.337662337662338,0.139120958953869,1.53403642941755e-47,1.78272682093847e-47
"Subclone_04","CCDC149",0.564081792696818,0.160839160839161,0.0412277515437704,1.68901591735615e-47,1.96169096092468e-47
"Subclone_04","PLOD2",0.623107448932399,0.260739260739261,0.0937159462404649,1.73238072098512e-47,2.01088882296589e-47
"Subclone_04","C17orf58",0.568060350378334,0.275724275724276,0.102252088630585,1.74635825534921e-47,2.02593765121718e-47
"Subclone_04","IRX3",0.684681823716766,0.353646353646354,0.151834362513622,1.96344533399729e-47,2.27645835825773e-47
"Subclone_04","ALG1L",0.647792607015961,0.156843156843157,0.0395931710860879,2.00206857908915e-47,2.31989406615197e-47
"Subclone_04","AC007405.3",0.599627061365443,0.275724275724276,0.102252088630585,2.01653635236659e-47,2.33530556151314e-47
"Subclone_04","CDYL",0.547797733057798,0.260739260739261,0.0928078459861969,2.3717343256196e-47,2.74506287687454e-47
"Subclone_04","GALNT2",0.577195136319322,0.27972027972028,0.104794769342535,3.15155699829241e-47,3.64552573544525e-47
"Subclone_04","CD63",0.527861042326367,0.948051948051948,0.56229567744279,4.01385716783137e-47,4.6402973038513e-47
"Subclone_04","MPZL1",0.536378045271669,0.390609390609391,0.171449328005812,4.57534725831669e-47,5.28636309453113e-47
"Subclone_04","NOTCH2NLC",0.612407087879706,0.192807192807193,0.0575735561205957,4.74342047508763e-47,5.47739084883098e-47
"Subclone_04","UBR3",0.543146386189377,0.252747252747253,0.088993824918271,5.02328137877442e-47,5.79720874642172e-47
"Subclone_04","FRYL",0.555577143781903,0.316683316683317,0.125499455139847,5.09099510762682e-47,5.87196667546346e-47
"Subclone_04","NOTCH2",0.615737609568395,0.278721278721279,0.105158009444243,5.37252886291376e-47,6.19311684485736e-47
"Subclone_04","SMYD2",0.523787359516259,0.350649350649351,0.146204140937159,5.93038868514169e-47,6.83224502896508e-47
"Subclone_04","RNF115",0.53795514349482,0.393606393606394,0.173447148565202,5.99846668669305e-47,6.90669739400467e-47
"Subclone_04","B4GALT3",0.533627011215721,0.343656343656344,0.142753359970941,6.45888951266509e-47,7.43255409972967e-47
"Subclone_04","HOXD-AS2",0.542671870675457,0.207792207792208,0.0648383581547403,7.22832887255762e-47,8.31320169356828e-47
"Subclone_04","LINC02315",0.548341116284849,0.152847152847153,0.0379585906284054,7.42358425102137e-47,8.53285546094411e-47
"Subclone_04","PPP6R3",0.542277501565947,0.336663336663337,0.138031238648747,7.48392594606637e-47,8.59727276974885e-47
"Subclone_04","DIPK2A",0.551682675319791,0.321678321678322,0.128950236106066,7.57012778154811e-47,8.69130629339622e-47
"Subclone_04","CELF4",0.585429039803077,0.208791208791209,0.0657464584090083,9.10972780082708e-47,1.04529292034734e-46
"Subclone_04","TOR1AIP2",0.554401302616645,0.35964035964036,0.152560842717036,9.43143465056606e-47,1.08158654249611e-46
"Subclone_04","ETV6",0.603277730807351,0.34965034965035,0.149110061750817,9.62364206244533e-47,1.1029962249221e-46
"Subclone_04","CGN",0.603442562163794,0.26973026973027,0.0991645477660734,9.7603390688889e-47,1.11802280285096e-46
"Subclone_04","LGALS7B",0.721722166466236,0.198801198801199,0.0604794769342535,1.03286461477695e-46,1.18244374902914e-46
"Subclone_04","TRIM11",0.540352489034472,0.263736263736264,0.0949872865964402,1.1397783567018e-46,1.30409422963593e-46
"Subclone_04","ZNF606",0.54940191254355,0.228771228771229,0.0760988013076644,1.20097688028233e-46,1.37332976590318e-46
"Subclone_04","SESN1",0.576490560005255,0.274725274725275,0.101888848528878,1.41718334382965e-46,1.61963810723388e-46
"Subclone_04","PRUNE1",0.524668710446603,0.262737262737263,0.0940791863421722,1.46712055561828e-46,1.67575163405857e-46
"Subclone_04","MBNL1-AS1",0.705970642629208,0.213786213786214,0.0695604794769343,1.48587836750883e-46,1.6962081820877e-46
"Subclone_04","FBXW9",0.558404044314567,0.193806193806194,0.0581184162731566,1.55063115510768e-46,1.76911711934703e-46
"Subclone_04","SCRIB",0.582855472457924,0.316683316683317,0.128042135851798,1.64687652454855e-46,1.87785236550576e-46
"Subclone_04","MZF1",0.598068440306356,0.273726273726274,0.101888848528878,1.68262260868628e-46,1.91751864237753e-46
"Subclone_04","CMTR2",0.554628061098081,0.22977022977023,0.0764620414093716,1.76411358751806e-46,2.00924098806157e-46
