"cluster","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_adj"
"Subclone_02","KCNK15",1.39849446122923,0.684407096171802,0.213760117733628,2.46486207404115e-212,2.46486207404115e-210
"Subclone_03","GSTP1",0.368144951050447,0.974534769833497,0.84688297484506,1.70582739182447e-104,1.51477472394013e-101
"Subclone_03","RPL7",0.337920238438365,0.972575905974535,0.866204885162231,3.86195863127158e-102,1.71470963228458e-99
"Subclone_03","RPL10A",0.291294747620772,0.986287952987267,0.89372949325556,2.85428050603657e-94,8.44867029786826e-92
"Subclone_03","RPL9",0.295440002357972,0.974534769833497,0.877506379876048,1.25966068907886e-93,2.79644672975506e-91
"Subclone_03","RPS2",0.25337616647709,0.988246816846229,0.916514764855997,1.03759275240473e-91,1.84276472827079e-89
"Subclone_03","ATP5MC3",0.427834641888821,0.936336924583741,0.782537367845425,5.43409567674928e-91,8.04246160158893e-89
"Subclone_03","UBA52",0.311868309842416,0.970617042115573,0.852533722201969,2.42490634006248e-89,2.80145288295308e-87
"Subclone_03","RPS5",0.290281227023168,0.975514201762977,0.882610280714546,2.52383142608386e-89,2.80145288295308e-87
"Subclone_03","HSPE1",0.403432947770039,0.944172380019589,0.810973386802771,1.76810495731113e-86,1.74453022454698e-84
"Subclone_03","RPS16",0.252154304612493,0.97845249755142,0.890266131972293,9.69706036053009e-84,8.61098960015072e-82
"Subclone_03","UQCRH",0.412360092156612,0.93437806072478,0.787094422165512,4.5279643321492e-83,3.65530211540772e-81
"Subclone_03","NDUFS5",0.418818722823404,0.937316356513222,0.775610645278892,4.91017974017469e-81,3.63353300772927e-79
"Subclone_03","RPL5",0.270128337179649,0.984329089128306,0.897010572366023,3.40427924959656e-77,2.32538459510904e-75
"Subclone_03","RPL13A",0.294457267957858,0.966699314397649,0.872949325555961,2.15285863016789e-76,1.36552747399221e-74
"Subclone_03","RPL21",0.298258621676995,0.953966699314398,0.855267954794021,3.88260098740635e-75,2.29849978454456e-73
"Subclone_03","CCT3",0.549199683239274,0.809010773751224,0.626868392271236,1.12901339818736e-70,6.26602435993984e-69
"Subclone_03","PPDPF",0.285065586531446,0.985308521057786,0.884615384615385,2.33192775112083e-68,1.218089319409e-66
"Subclone_03","PEBP1",0.481845048778158,0.894221351616063,0.703973751367116,7.08149146007146e-67,3.49353578696859e-65
"Subclone_03","CRABP2",0.620235675201264,0.835455435847209,0.590411957710536,8.22732364777168e-67,3.84519126274803e-65
"Subclone_03","PRDX6",0.429660222719904,0.892262487757101,0.730586948596427,2.02794981545735e-66,9.00409718063063e-65
"Subclone_04","CYP4B1",1.37291133711621,0.776223776223776,0.260443152924083,3.50788920462784e-213,7.01577840925568e-210
"Subclone_04","CLDN7",1.26266948755499,0.846153846153846,0.322375590265165,1.94395720389556e-211,1.94395720389556e-208
"Subclone_04","EPCAM",1.17182061315543,0.911088911088911,0.355612059571377,3.01759037863544e-206,2.01172691909029e-203
"Subclone_04","SLC7A2",1.41849785336569,0.488511488511489,0.100435888122049,7.08741172309475e-203,3.54370586154737e-200
"Subclone_04","PERP",1.14560768739633,0.924075924075924,0.398111151471122,6.93541427990493e-200,2.77416571196197e-197
"Subclone_04","SPINT2",1.0774811483397,0.959040959040959,0.460951689066473,4.2360122967329e-195,1.41200409891097e-192
"Subclone_04","CLDN3",1.12299805642548,0.946053946053946,0.398111151471122,1.95658964278648e-188,5.59025612224708e-186
"Subclone_04","USP53",1.27387702043082,0.766233766233766,0.285325099891028,5.15109206696031e-187,1.28777301674008e-184
"Subclone_04","DSC2",1.20119334978491,0.768231768231768,0.274064656738104,5.93777912856884e-184,1.3195064730153e-181
"Subclone_04","CHI3L1",1.26810521829041,0.752247752247752,0.266254994551398,3.00392979602492e-182,6.00785959204984e-180
"Subclone_04","RBM47",1.17303400077239,0.705294705294705,0.232836905194333,3.40033401997806e-176,6.1824254908692e-174
"Subclone_04","CLDN4",1.11952371630242,0.861138861138861,0.358517980385035,6.00300523426837e-165,1.00050087237806e-162
"Subclone_04","TRPS1",1.07429868110021,0.684315684315684,0.221939702143117,4.44381332960668e-161,6.83663589170259e-159
"Subclone_04","LSR",1.06365984269552,0.805194805194805,0.311841627315656,2.95271879044692e-159,4.21816970063846e-157
"Subclone_04","LAPTM4B",1.01679226789322,0.866133866133866,0.424264438794043,3.50199367449317e-154,4.66932489932423e-152
"Subclone_04","PRSS8",1.15985909569636,0.532467532467532,0.152015982564475,1.21944574110988e-152,1.52430717638735e-150
"Subclone_04","CD9",0.982319894741216,0.943056943056943,0.439883763167454,3.53180310818414e-151,4.15506248021664e-149
"Subclone_04","CLDN10",1.27086281524267,0.521478521478521,0.149654921903378,2.78075645506388e-150,3.08972939451542e-148
"Subclone_04","PTPRF",1.08160845277644,0.611388611388611,0.194515074464221,2.55394845174691e-149,2.68836679131254e-147
"Subclone_04","SCGB2A1",1.07018595644193,0.859140859140859,0.38794042862332,2.7878166230747e-149,2.7878166230747e-147
"Subclone_05","MSLN",1.08240874344486,0.90625,0.510372796755576,4.07402090290651e-24,5.14548840037093e-21
"Subclone_05","SCGB3A1",1.84257243686922,0.4375,0.147402901263453,6.09381299066008e-18,3.84824290360184e-15
"Subclone_05","KRTCAP2",0.619150766087471,0.90625,0.70706598034628,1.11087631620447e-16,4.67678929122083e-14
"Subclone_05","CLU",0.653562819763581,0.927083333333333,0.706754016534082,6.22433536697541e-15,1.96533389212249e-12
"Subclone_05","MT-ND4L",0.524662915782012,0.9375,0.779129620963968,8.00174167627629e-14,2.02123994742739e-11
