dataset_id,lineage,strategy,cluster,n_cells,n_samples,dominant_sample,dominant_sample_n,dominant_sample_fraction,normalized_shannon_entropy,simpson_diversity,effective_sample_number,dominance_label
"GSE154600","Cycling_like","A_uncorrected","3",121,3,"T59",118,0.975206611570248,0.081972953967945,0.0486305580219931,1.05111637590638,"strong_sample_dominance"
"GSE154600","Cycling_like","A_uncorrected","5",76,4,"T59",52,0.68421052631579,0.529409059121918,0.475415512465374,1.90627062706271,"moderate_sample_dominance"
"GSE154600","Cycling_like","A_uncorrected","1",124,5,"T59",85,0.685483870967742,0.598868271895067,0.492976066597295,1.97229348383787,"moderate_sample_dominance"
"GSE154600","Cycling_like","A_uncorrected","2",124,3,"T90",115,0.92741935483871,0.177442168685439,0.135665972944849,1.15696012039127,"strong_sample_dominance"
"GSE154600","Cycling_like","A_uncorrected","0",128,2,"T77",127,0.9921875,0.0283877922354177,0.0155029296875,1.01574705517669,"strong_sample_dominance"
"GSE154600","Cycling_like","A_uncorrected","4",103,4,"T89",32,0.310679611650485,0.8514146465844,0.742011499670092,3.87614176105225,"mixed"
