label_type,cnv_subclone,neighbor_label,clone_n_cells,neighbor_n,observed_prop,expected_prop_perm_mean,enrichment_ratio,z_score,empirical_p_greater,empirical_p_less,global_prop
interaction_group,Subclone_02,T_NK_CD8+ T CXCL13,1071,0,0.0,0.0043409932404756,0.0,-2.6952717877786285,1.0,0.0009990009990009,0.0043587560313019
interaction_group,Subclone_02,DC,1071,0,0.0,0.0042690355330705,0.0,-2.7460870729515925,1.0,0.0009990009990009,0.0042776628958358
interaction_group,Subclone_05,T_NK_CD4+ T regulatory,96,3,0.0010416666666666,0.009329168125987,0.1116569722615493,-2.8352174672749726,1.0,0.0009990009990009,0.0092446174431334
interaction_group,Subclone_01,B_Bm_stress-response,3318,0,0.0,0.002256209263578,0.0,-2.9263489999920727,1.0,0.0009990009990009,0.0022300612253172
interaction_group,Subclone_02,B_PC_IGHG,1071,0,0.0,0.0057103708386421,0.0,-3.1090580846221214,1.0,0.0009990009990009,0.0056967927664923
interaction_group,Subclone_03,DC,1021,0,0.0,0.0042874938808381,0.0,-3.162100021644875,1.0,0.0009990009990009,0.0042776628958358
interaction_group,Subclone_03,T_NK_CD8+ T CXCL13,1021,0,0.0,0.0043834145180881,0.0,-3.219833698159372,1.0,0.0009990009990009,0.0043587560313019
interaction_group,Subclone_04,DC,1001,0,0.0,0.0042233471758663,0.0,-3.257375999683944,1.0,0.0009990009990009,0.0042776628958358
interaction_group,Subclone_04,T_NK_CD8+ T CXCL13,1001,0,0.0,0.0043756905943155,0.0,-3.3422582584782905,1.0,0.0009990009990009,0.0043587560313019
interaction_group,Subclone_01,T_NK_CD8+ T CXCL13,3318,82,0.0008237894313843,0.0043873339891433,0.1877653794816777,-3.3579683248064742,1.0,0.0009990009990009,0.0043587560313019
interaction_group,Subclone_05,T_NK_CD56bright regulatory,96,0,0.0,0.0122534744441509,0.0,-3.6902968651360815,1.0,0.0009990009990009,0.0122045168876454
interaction_group,Subclone_05,B_Classical-Bm_TXNIP,96,0,0.0,0.0126906298100948,0.0,-3.721091412299859,1.0,0.0009990009990009,0.0128329886875076
interaction_group,Subclone_03,B_PC_IGHG,1021,0,0.0,0.0056793992407619,0.0,-3.721132670273717,1.0,0.0009990009990009,0.0056967927664923
interaction_group,Subclone_04,B_PC_IGHG,1001,0,0.0,0.0057761948555707,0.0,-3.831450907956473,1.0,0.0009990009990009,0.0056967927664923
interaction_group,Subclone_01,T_NK_CD4+ T regulatory,3318,321,0.0032248342374924,0.0092530893161892,0.3485143315163149,-3.85811768713567,1.0,0.0009990009990009,0.0092446174431334
interaction_group,Subclone_02,T_NK_CD4+ T regulatory,1071,19,0.0005913476501711,0.0092610688880085,0.0638530667811863,-3.894626460930476,1.0,0.0009990009990009,0.0092446174431334
interaction_group,Subclone_01,DC,3318,1,1.0046212577858148e-05,0.0042352229356765,0.0023720622811212,-3.916230974925161,1.0,0.0009990009990009,0.0042776628958358
interaction_group,Subclone_03,T_NK_CD4+ T regulatory,1021,43,0.0014038524322559,0.0092515526339411,0.1517423602072634,-3.977190977440176,1.0,0.0009990009990009,0.0092446174431334
interaction_group,Subclone_05,Myeloid_Macro-C3/CX3CR1,96,0,0.0,0.0157746523618698,0.0,-4.058500921961591,1.0,0.0009990009990009,0.0157928881320196
interaction_group,Subclone_05,T_NK_CD4+ T naive,96,11,0.0038194444444444,0.0244732853025198,0.1560658651763108,-4.290546021500147,1.0,0.0009990009990009,0.0242873940720917
interaction_group,Subclone_05,Myeloid_Macro-M2-like,96,1,0.0003472222222222,0.0196357555687427,0.0176831607526704,-4.493437010781668,1.0,0.0009990009990009,0.0195434456473259
interaction_group,Subclone_05,Myeloid_Macro-Inflammatory_TNF,96,0,0.0,0.0207694415003061,0.0,-4.678049120210305,1.0,0.0009990009990009,0.0207192961115841
interaction_group,Subclone_02,T_NK_CD56bright regulatory,1071,0,0.0,0.0121344625949859,0.0,-4.678109099317292,1.0,0.0009990009990009,0.0122045168876454
interaction_group,Subclone_05,T_NK_CD8+ T resident memory,96,0,0.0,0.0206836909055709,0.0,-4.704387722679997,1.0,0.0009990009990009,0.0206787495438511
interaction_group,Subclone_02,B_Classical-Bm_TXNIP,1071,0,0.0,0.0128639908507466,0.0,-4.708199115172072,1.0,0.0009990009990009,0.0128329886875076
interaction_group,Subclone_05,T_NK_CD56dim cytotoxic NK,96,0,0.0,0.0209166575223207,0.0,-4.73172248102731,1.0,0.0009990009990009,0.021063941937315
interaction_group,Subclone_01,B_PC_IGHG,3318,2,2.0092425155716293e-05,0.0057054287753999,0.0035216328073971,-4.81517662887794,1.0,0.0009990009990009,0.0056967927664923
interaction_group,Subclone_05,T_NK_CD8+ T effector,96,9,0.003125,0.0279562566429376,0.1117817753611673,-4.926044971402922,1.0,0.0009990009990009,0.0281393180067307
interaction_group,Subclone_05,B_Bn_TCL1A,96,0,0.0,0.0237812381237745,0.0,-5.026418068555388,1.0,0.0009990009990009,0.0239832948140939
interaction_group,Subclone_05,Myeloid_Macro-TIMD4,96,0,0.0,0.0246822722256183,0.0,-5.191410224315315,1.0,0.0009990009990009,0.0245104001946235
interaction_group,Subclone_05,Myeloid_Macro-Inflammatory_M1,96,0,0.0,0.0258215256035327,0.0,-5.405621577759037,1.0,0.0009990009990009,0.0258078903620808
interaction_group,Subclone_02,Myeloid_Macro-C3/CX3CR1,1071,1,3.112356053532524e-05,0.0156662110239267,0.0019866680263524,-5.435808019297073,1.0,0.0009990009990009,0.0157928881320196
interaction_group,Subclone_04,T_NK_CD56bright regulatory,1001,0,0.0,0.0121266087517142,0.0,-5.458139849028534,1.0,0.0009990009990009,0.0122045168876454
interaction_group,Subclone_03,B_Classical-Bm_TXNIP,1021,0,0.0,0.0127544505521655,0.0,-5.639473220403753,1.0,0.0009990009990009,0.0128329886875076
interaction_group,Subclone_03,T_NK_CD56bright regulatory,1021,0,0.0,0.012117457576096,0.0,-5.7182151954588365,1.0,0.0009990009990009,0.0122045168876454
interaction_group,Subclone_01,T_NK_CD8+ T effector,3318,1217,0.0122262407072533,0.0281377378851175,0.434513988195192,-5.809400572829167,1.0,0.0009990009990009,0.0281393180067307
interaction_group,Subclone_04,B_Classical-Bm_TXNIP,1001,0,0.0,0.0128919426351785,0.0,-5.877018622464901,1.0,0.0009990009990009,0.0128329886875076
interaction_group,Subclone_02,T_NK_CD4+ T naive,1071,76,0.0023653906006847,0.0243392679840326,0.09718413069105,-5.906885428531134,1.0,0.0009990009990009,0.0242873940720917
interaction_group,Subclone_02,Myeloid_Macro-M2-like,1071,2,6.224712107065048e-05,0.0195188894867897,0.0031890708286851,-5.909881987196691,1.0,0.0009990009990009,0.0195434456473259
interaction_group,Subclone_05,Myeloid_Macro-THBS1,96,0,0.0,0.0326385498046875,0.0,-6.0381528946597856,1.0,0.0009990009990009,0.0327210801605644
interaction_group,Subclone_02,Myeloid_Macro-Inflammatory_TNF,1071,0,0.0,0.0205516554415226,0.0,-6.080927064785122,1.0,0.0009990009990009,0.0207192961115841
interaction_group,Subclone_02,T_NK_CD56dim cytotoxic NK,1071,0,0.0,0.020885694772005,0.0,-6.105267040931995,1.0,0.0009990009990009,0.021063941937315
interaction_group,Subclone_02,T_NK_CD8+ T resident memory,1071,0,0.0,0.0207232721149921,0.0,-6.242945648654669,1.0,0.0009990009990009,0.0206787495438511
interaction_group,Subclone_04,Myeloid_Macro-C3/CX3CR1,1001,1,3.33000333000333e-05,0.0157259721308946,0.0021175182699588,-6.300930837999061,1.0,0.0009990009990009,0.0157928881320196
interaction_group,Subclone_01,T_NK_CD56bright regulatory,3318,55,0.0005525416917821,0.0121105508878827,0.0456248189613774,-6.470151261864707,1.0,0.0009990009990009,0.0122045168876454
interaction_group,Subclone_02,B_Bn_TCL1A,1071,0,0.0,0.0241097379475832,0.0,-6.471064026144588,1.0,0.0009990009990009,0.0239832948140939
interaction_group,Subclone_02,T_NK_CD8+ T effector,1071,85,0.0026455026455026,0.0281220264732837,0.0940722621115481,-6.471652501301457,1.0,0.0009990009990009,0.0281393180067307
interaction_group,Subclone_03,Myeloid_Macro-C3/CX3CR1,1021,0,0.0,0.0158132929354906,0.0,-6.566238814662649,1.0,0.0009990009990009,0.0157928881320196
interaction_group,Subclone_05,T_NK_CD4+ T effector,96,6,0.0020833333333333,0.0449058935046196,0.0463933165725566,-6.60396074519686,1.0,0.0009990009990009,0.0448647771966103
interaction_group,Subclone_01,B_Classical-Bm_TXNIP,3318,0,0.0,0.0128200110048055,0.0,-6.656012587323742,1.0,0.0009990009990009,0.0128329886875076
interaction_group,Subclone_02,Myeloid_Macro-TIMD4,1071,0,0.0,0.0243442542850971,0.0,-6.663750427805817,1.0,0.0009990009990009,0.0245104001946235
interaction_group,Subclone_02,Myeloid_Macro-Inflammatory_M1,1071,0,0.0,0.0256817508488893,0.0,-6.706888927033658,1.0,0.0009990009990009,0.0258078903620808
interaction_group,Subclone_05,T_NK_CD8+ T cytotoxic,96,1,0.0003472222222222,0.0418986417353153,0.0082871951891833,-6.757834999148412,1.0,0.0009990009990009,0.0415399586425009
interaction_group,Subclone_05,Myeloid_Macro-LYVE1,96,0,0.0,0.0398760326206684,0.0,-6.782854255148935,1.0,0.0009990009990009,0.0395937233913149
interaction_group,Subclone_04,Myeloid_Macro-M2-like,1001,14,0.0004662004662004,0.0196561850607395,0.0237177491339169,-6.87629253169522,1.0,0.0009990009990009,0.0195434456473259
interaction_group,Subclone_03,Myeloid_Macro-M2-like,1021,6,0.0001958863858961,0.0194461680948734,0.0100732640456718,-6.942292555249884,1.0,0.0009990009990009,0.0195434456473259
interaction_group,Subclone_03,T_NK_CD8+ T resident memory,1021,0,0.0,0.0206676349043846,0.0,-6.945632533361085,1.0,0.0009990009990009,0.0206787495438511
interaction_group,Subclone_04,T_NK_CD8+ T effector,1001,172,0.0057276057276057,0.0282084848731756,0.203045493345596,-6.990312906664884,1.0,0.0009990009990009,0.0281393180067307
interaction_group,Subclone_03,Myeloid_Macro-Inflammatory_TNF,1021,0,0.0,0.0207564905285835,0.0,-7.0870229223670895,1.0,0.0009990009990009,0.0207192961115841
interaction_group,Subclone_04,Myeloid_Macro-Inflammatory_TNF,1001,3,9.99000999000999e-05,0.0207542330026626,0.0048134806951084,-7.248628290723238,1.0,0.0009990009990009,0.0207192961115841
interaction_group,Subclone_03,T_NK_CD8+ T effector,1021,139,0.0045380346065948,0.0282244589179754,0.1607837592133497,-7.282164295162156,1.0,0.0009990009990009,0.0281393180067307
interaction_group,Subclone_04,T_NK_CD8+ T resident memory,1001,0,0.0,0.0206600856035947,0.0,-7.449177348637153,1.0,0.0009990009990009,0.0206787495438511
interaction_group,Subclone_05,Macrophages,96,2,0.0006944444444444,0.0478135533630847,0.0145240082696008,-7.464576025877767,1.0,0.0009990009990009,0.0477841300733892
interaction_group,Subclone_03,T_NK_CD56dim cytotoxic NK,1021,0,0.0,0.0210747253149747,0.0,-7.465080938353442,1.0,0.0009990009990009,0.021063941937315
interaction_group,Subclone_01,Myeloid_Macro-M2-like,3318,248,0.0024914607193088,0.0194340180605649,0.1282010087437568,-7.511601403362042,1.0,0.0009990009990009,0.0195434456473259
interaction_group,Subclone_01,T_NK_CD8+ T resident memory,3318,332,0.0033353425758489,0.0206319652497768,0.1616589857277401,-7.542330049127462,1.0,0.0009990009990009,0.0206787495438511
interaction_group,Subclone_02,Myeloid_Macro-THBS1,1071,0,0.0,0.0326199457049369,0.0,-7.552256869968656,1.0,0.0009990009990009,0.0327210801605644
interaction_group,Subclone_01,Myeloid_Macro-C3/CX3CR1,3318,7,7.032348804500703e-05,0.0158227253705263,0.0044444611404304,-7.568792483245383,1.0,0.0009990009990009,0.0157928881320196
interaction_group,Subclone_03,Myeloid_Macro-Inflammatory_M1,1021,0,0.0,0.0259416159242391,0.0,-7.713902713696259,1.0,0.0009990009990009,0.0258078903620808
interaction_group,Subclone_04,T_NK_CD56dim cytotoxic NK,1001,0,0.0,0.0210501141846179,0.0,-7.717339619000029,1.0,0.0009990009990009,0.021063941937315
interaction_group,Subclone_04,B_Bn_TCL1A,1001,0,0.0,0.0239000357687473,0.0,-7.836917999319756,1.0,0.0009990009990009,0.0239832948140939
interaction_group,Subclone_03,B_Bn_TCL1A,1021,0,0.0,0.0238588284701108,0.0,-7.873846810163807,1.0,0.0009990009990009,0.0239832948140939
interaction_group,Subclone_03,Myeloid_Macro-TIMD4,1021,0,0.0,0.0244660135358572,0.0,-7.913822176412545,1.0,0.0009990009990009,0.0245104001946235
interaction_group,Subclone_01,T_NK_CD56dim cytotoxic NK,3318,140,0.0014064697609001,0.0210785288363695,0.0667252336165594,-8.028651838068688,1.0,0.0009990009990009,0.021063941937315
interaction_group,Subclone_04,T_NK_CD4+ T effector,1001,345,0.0114885114885114,0.0448289141058921,0.2562745879004344,-8.130220003470367,1.0,0.0009990009990009,0.0448647771966103
interaction_group,Subclone_04,Myeloid_Macro-Inflammatory_M1,1001,2,6.66000666000666e-05,0.0257044713944196,0.0025909914885285,-8.176129210589565,1.0,0.0009990009990009,0.0258078903620808
interaction_group,Subclone_04,Myeloid_Macro-TIMD4,1001,0,0.0,0.0245662946254014,0.0,-8.206244843458924,1.0,0.0009990009990009,0.0245104001946235
interaction_group,Subclone_02,Myeloid_Macro-LYVE1,1071,0,0.0,0.0395511090755462,0.0,-8.544739496961594,1.0,0.0009990009990009,0.0395937233913149
interaction_group,Subclone_02,T_NK_CD4+ T effector,1071,93,0.0028944911297852,0.0449290089309215,0.0644236585373056,-8.605736039056925,1.0,0.0009990009990009,0.0448647771966103
interaction_group,Subclone_01,Myeloid_Macro-Inflammatory_TNF,3318,36,0.0003616636528028,0.0207363460212945,0.0174410502424821,-8.639464776911899,1.0,0.0009990009990009,0.0207192961115841
interaction_group,Subclone_02,T_NK_CD8+ T cytotoxic,1071,10,0.0003112356053532,0.0415658093988895,0.0074877792554562,-8.726708045729373,1.0,0.0009990009990009,0.0415399586425009
interaction_group,Subclone_02,Macrophages,1071,82,0.0025521319638966,0.0478231720626354,0.0533660117851251,-8.843116578834202,1.0,0.0009990009990009,0.0477841300733892
interaction_group,Subclone_03,Myeloid_Macro-THBS1,1021,0,0.0,0.0327493026852607,0.0,-8.962828114990812,1.0,0.0009990009990009,0.0327210801605644
interaction_group,Subclone_04,Myeloid_Macro-THBS1,1001,0,0.0,0.032827503979206,0.0,-9.124213911875811,1.0,0.0009990009990009,0.0327210801605644
interaction_group,Subclone_03,T_NK_CD4+ T effector,1021,191,0.006235716617695,0.0450267493724823,0.1384891582137166,-9.221677254218868,1.0,0.0009990009990009,0.0448647771966103
interaction_group,Subclone_01,Myeloid_Macro-TIMD4,3318,1,1.0046212577858148e-05,0.0244661681354045,0.0004106165102053,-9.224281821408931,1.0,0.0009990009990009,0.0245104001946235
interaction_group,Subclone_01,T_NK_CD4+ T effector,3318,1222,0.0122764717701426,0.0449430383741855,0.2731562487594081,-9.251920786193946,1.0,0.0009990009990009,0.0448647771966103
interaction_group,Subclone_01,B_Bn_TCL1A,3318,6,6.027727546714889e-05,0.0239143259823322,0.002520550882834,-9.292539652306171,1.0,0.0009990009990009,0.0239832948140939
interaction_group,Subclone_01,Myeloid_Macro-Inflammatory_M1,3318,19,0.0001908780389793,0.0258773826062679,0.0073762498272553,-9.657605214511795,1.0,0.0009990009990009,0.0258078903620808
interaction_group,Subclone_03,Myeloid_Macro-LYVE1,1021,0,0.0,0.0395676791667938,0.0,-9.78324363252855,1.0,0.0009990009990009,0.0395937233913149
interaction_group,Subclone_04,Macrophages,1001,159,0.0052947052947052,0.0479105189442634,0.1105123762250388,-9.917683453955576,1.0,0.0009990009990009,0.0477841300733892
interaction_group,Subclone_03,T_NK_CD8+ T cytotoxic,1021,43,0.0014038524322559,0.0416291244328022,0.03372284311485,-9.9572852537812,1.0,0.0009990009990009,0.0415399586425009
interaction_group,Subclone_04,T_NK_CD8+ T cytotoxic,1001,12,0.0003996003996003,0.0415324755012989,0.0096213961430712,-10.29188678109731,1.0,0.0009990009990009,0.0415399586425009
interaction_group,Subclone_04,Myeloid_Macro-LYVE1,1001,1,3.33000333000333e-05,0.0397329553961753,0.0008380960582468,-10.403430591954248,1.0,0.0009990009990009,0.0395937233913149
interaction_group,Subclone_03,Macrophages,1021,45,0.0014691478942213,0.0478621944785118,0.0306953726261118,-10.4711475124865,1.0,0.0009990009990009,0.0477841300733892
interaction_group,Subclone_01,Myeloid_Macro-THBS1,3318,1,1.0046212577858148e-05,0.0326991714537143,0.0003072314108043,-10.718213383210331,1.0,0.0009990009990009,0.0327210801605644
interaction_group,Subclone_01,T_NK_CD8+ T cytotoxic,3318,804,0.0080771549125979,0.0414712466299533,0.1947651823604471,-10.773026073386491,1.0,0.0009990009990009,0.0415399586425009
interaction_group,Subclone_01,Macrophages,3318,832,0.0083584488647779,0.0478385910391807,0.1747218863099927,-11.000502094829002,1.0,0.0009990009990009,0.0477841300733892
interaction_group,Subclone_05,Smooth_muscle_cells,96,53,0.0184027777777777,0.1515357196331024,0.121441847653705,-11.786320175584937,1.0,0.0009990009990009,0.1512184243603778
interaction_group,Subclone_01,Myeloid_Macro-LYVE1,3318,8,8.036970062286517e-05,0.0397709757089614,0.0020208128965957,-12.476328641153088,1.0,0.0009990009990009,0.0395937233913149
interaction_group,Subclone_02,Smooth_muscle_cells,1071,718,0.0223467164643635,0.1512314826250076,0.1477649764221003,-15.670147426985723,1.0,0.0009990009990009,0.1512184243603778
interaction_group,Subclone_04,Smooth_muscle_cells,1001,337,0.0112221112221112,0.1512722074985504,0.0741848843728862,-19.97288328879025,1.0,0.0009990009990009,0.1512184243603778
interaction_group,Subclone_03,Smooth_muscle_cells,1021,165,0.0053868756121449,0.1512726247310638,0.0356103797479674,-20.63539720566448,1.0,0.0009990009990009,0.1512184243603778
interaction_group,Subclone_01,Smooth_muscle_cells,3318,2684,0.0269640345589712,0.1511794924736023,0.1783577528789462,-21.17805965636152,1.0,0.0009990009990009,0.1512184243603778
