"source_group","target_group","ligand","receptor","score","ligand_avg","receptor_avg","ligand_pct","receptor_pct"
"B cells","Myeloid_cDC2-like","MIF","CD74",13.4970338533829,2.27283076893429,6.10518209895897,0.972685887708649,1
"Smooth_muscle_cells","B_Classical-Bm_TXNIP","MIF","CD74",13.4823098228151,2.67023686459798,5.47481959932758,0.922241587344148,1
"B_Early-PC_MS4A1low","B_Bm_stress-response","MIF","CD74",13.4629315337035,2.6149518833086,5.14844331157228,1,1
"T_NK_CD4+ T effector","Myeloid_cDC1","MIF","CD74",13.424778505484,2.17449601890007,6.63227775258739,0.930863081789426,1
"CNV_Subclone_05","DC","MIF","CD74",13.3190083103867,2.59194329842544,5.60576585781069,0.916666666666667,1
"Myeloid_Macro-Inflammatory_TNF","Myeloid_cDC2","MIF","CD74",13.3104588138375,2.430389143034,5.99268195116116,0.913894324853229,1
"B cells","Myeloid_cDC2","MIF","CD74",13.2483241050535,2.27283076893429,5.99268195116116,0.972685887708649,1
"NK cells","Myeloid_cDC1","MIF","CD74",13.2452418608572,2.23203945332629,6.63227775258739,0.894736842105263,1
"Myeloid_Interferon-Responsive Myeloid","Myeloid_Interferon-Responsive Myeloid","MIF","CD74",13.2318108501226,2.70153675035519,4.96938491407055,0.985611510791367,1
"CNV_Subclone_04","Myeloid_Interferon-Responsive Myeloid","MIF","CD74",13.1255737205964,2.66794014087478,4.96938491407055,0.99000999000999,1
"Myeloid_cDC2","Myeloid_cDC1","MIF","CD74",13.1177860816134,1.9957212509056,6.63227775258739,0.991055456171735,1
"CNV_Subclone_02","B_Bm_stress-response","MIF","CD74",13.0901922229257,2.56651718010494,5.14844331157228,0.990662931839402,1
"CNV_Subclone_05","B_Bn_TCL1A","MIF","CD74",13.0817829948458,2.59194329842544,5.52929115422946,0.916666666666667,0.995773457311919
"Myeloid_Macro-MCEMP1","Myeloid_cDC2-like","MIF","CD74",13.0539704331682,2.26234705231963,6.10518209895897,0.945115257958288,1
"CNV_Subclone_05","Myeloid_Macro-C3/CX3CR1","MIF","CD74",13.0538359600894,2.59194329842544,5.49415889180462,0.916666666666667,1
"T_NK_CD4+ T naive","Myeloid_cDC1","MIF","CD74",13.0522149977549,2.13361498690478,6.63227775258739,0.92237061769616,1
"Myeloid_Macro-Inflammatory_M1","Myeloid_cDC2-like","MIF","CD74",13.0513973440713,2.35820189736673,6.10518209895897,0.906520031421838,1
"CNV_Subclone_05","B_Classical-Bm_TXNIP","MIF","CD74",13.0078868063516,2.59194329842544,5.47481959932758,0.916666666666667,1
"B_Early-PC_MS4A1low","Myeloid_Interferon-Responsive Myeloid","MIF","CD74",12.9947024399341,2.6149518833086,4.96938491407055,1,1
"Myeloid_Macro-Inflammatory_TNF","Myeloid_mDC_LAMP3","MIF","CD74",12.9883783254574,2.430389143034,5.84767373194563,0.913894324853229,1
"B cells","Myeloid_mDC_LAMP3","MIF","CD74",12.9277471243759,2.27283076893429,5.84767373194563,0.972685887708649,1
"CNV_Subclone_01","Myeloid_cDC2-like","MIF","CD74",12.8635594453966,2.54125547300835,6.10518209895897,0.829113924050633,1
"Myeloid_Macro-MCEMP1","Myeloid_cDC2","MIF","CD74",12.8134250113814,2.26234705231963,5.99268195116116,0.945115257958288,1
"Myeloid_Macro-Inflammatory_M1","Myeloid_cDC2","MIF","CD74",12.8108993365792,2.35820189736673,5.99268195116116,0.906520031421838,1
"Myeloid_Interferon-Responsive Myeloid","Myeloid_Macro-Inflammatory_M1","MIF","CD74",12.7759554164394,2.70153675035519,4.8515377434137,0.985611510791367,0.989002356637863
"Myeloid_Proliferating Myeloid","B_Bm_stress-response","MIF","CD74",12.7675441388005,2.51942695338774,5.14844331157228,0.984304932735426,1
"Smooth_muscle_cells","B_Bm_stress-response","MIF","CD74",12.6785744393007,2.67023686459798,5.14844331157228,0.922241587344148,1
"T_NK_CD56bright regulatory","Myeloid_cDC1","MIF","CD74",12.6734046916284,2.17045716418136,6.63227775258739,0.880398671096346,1
