"gene","rho","p_value","n_groups","cnv_sd","expr_sd","padj"
"CD3G",0.0666552175194006,0.638715127311456,52,0.498489422529764,0.133694352260674,0.798915978953797
"CCM2",0.0665150154279941,0.639422574441678,52,0.503382225707634,0.12672309931773,0.799396283268932
"GATM",0.0664903875999829,0.63954687711116,52,0.582551728035463,0.0450920692411059,0.799396283268932
"EIF4EBP2",0.0662944299349249,0.640536272826852,52,0.322602539032236,0.294968451150638,0.800446168282926
"POLR2J3",0.0659445804066414,0.642304213123286,52,0.457466958478476,0.246203927525265,0.802281102026194
"TMEM50B",0.0658358969337959,0.642853838435272,52,0.280056016805602,0.0915473687560479,0.802780405376385
"ZNHIT1",0.0657588424888126,0.643243626865781,52,0.479991829995829,0.460347852637695,0.802996731508161
"ATP13A1",0.0657085387975489,0.643498145031884,52,0.56912782893757,0.0760511961903003,0.803023314256936
"MT1G",0.0654891419604545,0.644608686181872,52,0.241757017489212,0.26231441331374,0.80399139635332
"IFNAR1",0.0654663213973074,0.644724243341581,52,0.280056016805602,0.117353478131993,0.80399139635332
"RPS27A",0.0653357574800979,0.645385543659521,52,0.198029508595335,0.627481751676414,0.804067218385763
"YPEL5",0.0652841396494317,0.645647060676732,52,0.312509426705482,0.197115319029481,0.804205966740599
"SMARCC1",0.0651875342489284,0.646136617243545,52,0.280056016805602,0.246223291978545,0.804441230842618
"PLEKHO2",0.0651822012295635,0.646163647130224,52,0.525015262293417,0.0328727089075021,0.804441230842618
"ZNRF2",0.0651579588756153,0.646286522837152,52,0.447887617880174,0.0541527809200676,0.804441230842618
"DNMT1",0.064956788582616,0.647306542861443,52,0.430282800126225,0.168871710923781,0.805149522425891
"CSNK1E",0.064759109584966,0.648309486593959,52,0.437237316097603,0.128592449207824,0.805839090753621
"POLE3",0.0646556874895979,0.648834455476639,52,0.550263888428083,0.0957473594190515,0.80630100778025
"CMAS",0.0644834683551799,0.649709012446142,52,0.412383719156125,0.156133773829593,0.806943000391464
"IWS1",0.0644386166696451,0.649936853546734,52,0.357530494222021,0.0841333140147506,0.806943000391464
"LRRFIP2",0.0640592413615405,0.651865301876889,52,0.388367818690309,0.123891302801228,0.808501094874142
"DCP2",0.0639677010887067,0.6523309601516,52,0.235435477898709,0.132897792599796,0.808501094874142
