"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.69632039951372e-262,3.60484133700136,0.432,0.049,9.34167165615524e-258,"2","SCD"
0,3.57126480898318,0.768,0.12,0,"2","ELF3"
6.49564836114228e-237,3.51562562485007,0.347,0.031,2.25048233120136e-232,"2","SLC52A2"
0,3.50686581073243,0.727,0.109,0,"2","AK2"
2.38294935278494e-253,3.49472151629396,0.491,0.07,8.25596632765872e-249,"2","HILPDA"
6.63494011179457e-292,3.48581466192208,0.43,0.04,2.29874135113235e-287,"2","UQCRHL"
0,3.46848839211297,0.436,0.034,0,"2","SLC34A2"
1.51134790621302e-169,3.46446810157574,0.217,0.015,5.23621595586561e-165,"2","CNFN"
1.1841404841681e-240,3.46207331134953,0.329,0.026,4.1025731214488e-236,"2","KLK6"
2.0586342070397e-253,3.45946117692721,0.392,0.039,7.13234407370975e-249,"2","PSAT1"
7.84315078345356e-312,3.42367696108741,0.502,0.056,2.71733802043532e-307,"2","MT1F"
0,3.41445437039377,0.67,0.093,0,"2","PUF60"
0,3.39062942106002,0.695,0.097,0,"2","GRINA"
3.11058126075259e-303,3.38440591625143,0.567,0.081,1.07769198360034e-298,"2","UCHL1"
4.24264833950758e-175,3.3695278172267,0.247,0.021,1.46990794370579e-170,"2","LINC01116"
1.38035053151162e-300,3.32842647853379,0.623,0.103,4.78236245147517e-296,"2","CRYAB"
0,3.32567118562875,0.867,0.218,0,"2","BST2"
0,3.30008592391917,0.733,0.097,0,"2","CD24"
3.2929567412146e-243,3.27046992721743,0.356,0.032,1.14087779256121e-238,"2","TOP1MT"
2.12404492442537e-152,3.26035955895709,0.382,0.071,7.35896604516413e-148,"2","PTTG1"
1.77232843049711e-222,3.25065797082703,0.364,0.039,6.14040908030029e-218,"2","PABPC3"
4.97608777395009e-280,3.25014692820224,0.465,0.052,1.72401537016275e-275,"2","MAF1"
6.74072243470777e-285,3.23993074867262,0.474,0.054,2.33539069472885e-280,"2","TSTA3"
5.92395511894847e-136,3.22875615188254,0.229,0.025,2.05241349051089e-131,"2","RNASEH2A"
3.87910753948773e-261,3.21464123608141,0.439,0.05,1.34395559813092e-256,"2","C19orf33"
0,3.21367016533231,0.97,0.352,0,"2","IFI27"
4.14331764660008e-311,3.21132025742711,0.597,0.087,1.43549383184106e-306,"2","CHI3L1"
1.7894372892639e-303,3.20859808630856,0.752,0.174,6.19968443238371e-299,"2","H2AFZ"
1.1239998245138e-143,3.20684680529699,0.233,0.024,3.8942097920105e-139,"2","PCLAF"
4.50037247761933e-243,3.20323505666032,0.403,0.044,1.55919904859599e-238,"2","ZNF22"
4.04016642007697e-147,3.20091745590738,0.253,0.028,1.39975605789987e-142,"2","PGGHG"
3.45228011737088e-255,3.20031569619707,0.418,0.045,1.19607696946432e-250,"2","ABHD11"
1.25150578969835e-161,3.19953758065474,0.382,0.065,4.33596695898892e-157,"2","CENPF"
3.83408672305837e-231,3.19423903201432,0.365,0.037,1.3283576860708e-226,"2","CDH6"
7.22069571982349e-156,3.18748138611546,0.256,0.027,2.50168223909004e-151,"2","BOP1"
6.02344121332143e-180,3.17710669704722,0.35,0.047,2.08688144276734e-175,"2","TACSTD2"
1.0242013611731e-169,3.16802330049464,0.283,0.03,3.54844803592031e-165,"2","UBE2C"
1.64887625463674e-151,3.16363848984775,0.247,0.025,5.71269667181444e-147,"2","CDKN2C"
0,3.13565834126474,0.644,0.099,0,"2","C8orf33"
1.03075475771511e-164,3.11748092237814,0.323,0.044,3.57115293357976e-160,"2","TPX2"
4.78510301322816e-135,3.10358899991932,0.218,0.022,1.65784678996303e-130,"2","NMU"
0,3.09979270189896,0.456,0.035,0,"2","MT1A"
0,3.08770915702375,0.744,0.139,0,"2","VPS28"
5.30775963678617e-106,3.08753444635109,0.218,0.03,1.83892640376094e-101,"2","AC022509.2"
1.64586755149212e-163,3.07190675081041,0.306,0.039,5.70227271889961e-159,"2","DSC2"
3.17104685734e-144,3.06726427627315,0.248,0.028,1.09864089419402e-139,"2","NXNL2"
8.79173586456715e-246,3.06074364201619,0.503,0.076,3.04598480763793e-241,"2","TMEM205"
5.04099627653869e-235,3.06013611160564,0.505,0.082,1.74650356996959e-230,"2","SQLE"
1.37648376775235e-275,3.0594893698185,0.502,0.064,4.76896566175478e-271,"2","FOLR1"
0,3.0513938393894,0.883,0.289,0,"2","TPI1"
1.66424541863311e-169,3.04322602550247,0.273,0.028,5.76594467739628e-165,"2","PPP1R14A"
0,3.02010588761337,0.923,0.351,0,"2","HSPE1"
1.30416322978476e-295,2.98182862887907,0.671,0.127,4.51840392591227e-291,"2","TES"
9.04523161273474e-206,2.96841945487393,0.423,0.062,3.13381094454808e-201,"2","GPAA1"
2.18353576936748e-271,2.9632592369876,0.644,0.126,7.56507802655058e-267,"2","RANBP1"
2.07015307316801e-276,2.95983859931532,0.635,0.118,7.17225233729788e-272,"2","LSM4"
2.81103544349232e-113,2.95230269162361,0.321,0.065,9.7391133975235e-109,"2","C8orf4"
4.66409938737688e-160,2.9511948305013,0.303,0.039,1.61592387375059e-155,"2","FAIM"
1.36011160081686e-297,2.92915007395065,0.514,0.06,4.7122426521901e-293,"2","TNNT1"
1.72947917411609e-287,2.9263308240887,0.647,0.119,5.9919535466426e-283,"2","MZT2B"
3.99358655790173e-224,2.9239706471203,0.435,0.059,1.38361799885063e-219,"2","FMC1"
1.83444134546833e-164,2.92214838911778,0.347,0.051,6.35560548550959e-160,"2","EIF4EBP1"
0,8.64252294636055,0.53,0.004,0,"3","OLR1"
0,8.49498916368849,0.507,0.003,0,"3","LYZ"
0,8.45268877396249,0.4,0.002,0,"3","AC020656.1"
0,8.20675678145767,0.368,0.003,0,"3","TMEM52B"
2.24833803905803e-303,7.96381006379815,0.211,0.001,7.78959197012046e-299,"3","SDS"
0,7.91164361877325,0.309,0.002,0,"3","FPR1"
7.93930854189285e-306,7.89606970829771,0.211,0.001,2.7506528374242e-301,"3","TREM2"
8.69469190347682e-284,7.53164729523849,0.203,0.002,3.01236295687858e-279,"3","VMO1"
0,7.44660152268259,0.234,0.002,0,"3","LILRB2"
0,7.36815800409881,0.522,0.012,0,"3","C1QB"
0,7.31687072740864,0.381,0.005,0,"3","CD163"
1.7575260649874e-272,7.31337435843682,0.202,0.002,6.08912480475535e-268,"3","TLR2"
0,7.20114973656887,0.477,0.012,0,"3","C1QA"
0,7.17553081365805,0.37,0.005,0,"3","C1QC"
0,7.08941754178655,0.274,0.007,0,"3","IL1B"
1.80508551403074e-286,6.98988052192296,0.208,0.002,6.25389927191089e-282,"3","FPR3"
0,6.98528664044419,0.418,0.005,0,"3","CLEC7A"
0,6.88126165955727,0.55,0.009,0,"3","MS4A6A"
0,6.83370634387067,0.434,0.005,0,"3","CD86"
1.72320196975296e-255,6.78499030782594,0.371,0.035,5.97020554440611e-251,"3","SPP1"
0,6.78124347635704,0.437,0.007,0,"3","FCGR3A"
0,6.77783030096199,0.539,0.008,0,"3","MNDA"
0,6.73431492813,0.422,0.009,0,"3","CD14"
0,6.57087530189346,0.427,0.009,0,"3","FCGR2A"
0,6.54755357362706,0.384,0.006,0,"3","MS4A7"
0,6.50859238534731,0.442,0.01,0,"3","C15orf48"
0,6.11271540997679,0.328,0.009,0,"3","IGSF6"
1.16321369354461e-225,6.07793760521009,0.219,0.008,4.03007016265466e-221,"3","CXCL9"
0,6.03421814943735,0.354,0.009,0,"3","AC025580.1"
0,6.02612466674224,0.336,0.009,0,"3","AL590385.2"
0,5.93664551777806,0.742,0.024,0,"3","AIF1"
0,5.78763400160507,0.275,0.004,0,"3","LILRB4"
2.70664013350098e-253,5.78646246850201,0.208,0.004,9.37742540652748e-249,"3","NCF2"
2.69598886891362e-300,5.67843144708945,0.307,0.014,9.34052303523812e-296,"3","SLC16A10"
2.44752277444189e-312,5.63434775659047,0.419,0.035,8.47968740433139e-308,"3","APOC1"
0,5.59650979801709,0.835,0.035,0,"3","TYROBP"
1.51682001057616e-303,5.45178450794344,0.278,0.009,5.25517460864215e-299,"3","ADGRE2"
0,5.30129130215184,0.309,0.008,0,"3","TFEC"
0,5.25385952266814,0.458,0.012,0,"3","LST1"
1.03144045442927e-227,5.24596410256012,0.248,0.013,3.57352859841564e-223,"3","SLC11A1"
0,5.21129960555531,0.648,0.025,0,"3","FCER1G"
0,5.17307865539679,0.336,0.015,0,"3","CCL3L3"
1.74247072556418e-222,5.02587415022556,0.21,0.007,6.03696407578965e-218,"3","ADAP2"
5.1910541926352e-296,5.00254295765956,0.323,0.017,1.79849263558039e-291,"3","IL18"
0,4.97682931152444,0.453,0.031,0,"3","MSR1"
1.34491362348894e-298,4.91355950829721,0.331,0.018,4.6595877399398e-294,"3","C5AR1"
0,4.85233912163531,0.542,0.042,0,"3","HLA.DQA2"
2.49111537098133e-252,4.84641086508911,0.315,0.022,8.63071831430193e-248,"3","AC243829.1"
0,4.84235503267806,0.422,0.022,0,"3","BCL2A1"
0,4.82038001654002,0.45,0.021,0,"3","CYBB"
0,4.77461179178587,0.501,0.025,0,"3","PLEK"
3.14581140364636e-233,4.72357399734328,0.246,0.012,1.08989781890732e-228,"3","FCGR2B"
2.12799762531914e-311,4.65972238137457,0.339,0.018,7.37266057268069e-307,"3","HCK"
2.61462629945172e-189,4.64607919270498,0.232,0.015,9.05863427708043e-185,"3","PKIB"
0,4.6254886501447,0.366,0.02,0,"3","KYNU"
0,4.61568442591224,0.528,0.046,0,"3","HLA.DQB1.AS1"
0,4.61190057239695,0.419,0.016,0,"3","ITGAX"
0,4.57261564992935,0.461,0.034,0,"3","SLC8A1"
0,4.56095103041714,0.386,0.025,0,"3","EPB41L3"
1.65287688587964e-236,4.54999325661427,0.262,0.014,5.7265572588186e-232,"3","FAM26F"
6.71764119392598e-205,4.52484628126214,0.301,0.027,2.32739396804759e-200,"3","CXCL8"
0,4.42103789587441,0.699,0.072,0,"3","HLA.DQB1"
3.07466216801279e-236,4.40423432259667,0.267,0.015,1.06524745472971e-231,"3","RNASE6"
3.38899389108345e-319,4.40204762129512,0.429,0.035,1.17415082350477e-314,"3","FGL2"
1.17685746217135e-198,4.33294582595995,0.219,0.011,4.07734036343885e-194,"3","LILRB1.AS1"
0,4.27004924075978,0.411,0.026,0,"3","C1orf162"
3.32933704429693e-248,4.26652682189478,0.331,0.026,1.15348211236712e-243,"3","GK"
2.4647949485161e-295,4.26597281607614,0.336,0.019,8.53952857862887e-291,"3","LAIR1"
6.75777647620652e-263,4.23531142979543,0.344,0.026,2.34129923794651e-258,"3","HLA.DQB2"
0,4.23343763158626,0.973,0.3,0,"3","HLA.DRA"
0,4.20696155023839,0.974,0.268,0,"3","HLA.DRB1"
1.84005267108786e-186,4.20519930307681,0.229,0.015,6.37504648425098e-182,"3","Z84488.1"
0,4.19458562311709,0.909,0.2,0,"3","HLA.DPA1"
0,4.17857446020392,0.534,0.04,0,"3","GPR183"
1.64438965723129e-217,4.15844519018492,0.315,0.028,5.69715240644352e-213,"3","CXCL16"
0,4.15018550407244,0.917,0.197,0,"3","HLA.DPB1"
6.10380363611764e-209,4.13613842600979,0.309,0.028,2.11472380776932e-204,"3","HBEGF"
2.11920641414812e-215,4.12199996929719,0.262,0.017,7.34220254245757e-211,"3","LILRB1"
1.56279883141307e-268,4.11814568684734,0.331,0.022,5.41447283131373e-264,"3","AC243829.4"
0,4.07952535056373,0.488,0.041,0,"3","TNFSF13B"
0,4.07907084653217,0.784,0.094,0,"3","HLA.DQA1"
5.18552319872859e-316,4.02199391275336,0.611,0.095,1.79657636743151e-311,"3","PLAUR"
4.97535664242567e-227,3.98749057611137,0.363,0.038,1.7237620623348e-222,"3","ACSL1"
7.97969179296901e-186,3.95509235132935,0.258,0.021,2.76464401859204e-181,"3","TBXAS1"
3.17171073750612e-171,3.94751758797511,0.245,0.021,1.09887090211637e-166,"3","RAB20"
3.08440778597523e-315,3.92152145742504,0.627,0.105,1.06862392152898e-310,"3","HLA.DRB6"
0,3.90697744582477,0.682,0.081,0,"3","CD83"
0,3.8988506168318,0.683,0.103,0,"3","SGK1"
5.04412392411306e-171,3.87066896296329,0.269,0.026,1.74758717474821e-166,"3","CTSZ"
2.20880025243268e-150,3.79975560155685,0.202,0.015,7.65260935457825e-146,"3","S100A9"
6.60129898020707e-144,3.68533104770742,0.211,0.018,2.28708604468254e-139,"3","JAML"
0,3.66720654538024,0.52,0.055,0,"3","HLA.DMB"
2.02726992787211e-151,3.66592564564869,0.264,0.03,7.02367939210573e-147,"3","CSF1R"
0,3.63721082375621,0.806,0.151,0,"3","HLA.DRB5"
3.43389449137951e-108,3.63100432624042,0.2,0.024,1.18970708548335e-103,"3","SERPINA1"
2.69834207488949e-227,3.6271438677369,0.483,0.078,9.34867595266211e-223,"3","DOCK4"
2.61742731285949e-286,3.62111068404723,0.582,0.094,9.06833866813299e-282,"3","TYMP"
0,3.54347639737794,0.453,0.034,0,"3","AOAH"
0,3.51787249896405,0.726,0.128,0,"3","CTSS"
1.18675801414426e-305,3.50403858041888,0.488,0.052,4.1116418158042e-301,"3","ITGB2"
4.37751472103712e-286,6.79991752520618,0.206,0.002,1.51663375025052e-281,"1","AL713998.1"
3.0027027790047e-265,6.54902231975086,0.206,0.004,1.04031640481397e-260,"1","AC011524.2"
6.85906374330656e-272,6.29550128757518,0.203,0.003,2.37639122450599e-267,"1","LINC01608"
0,6.27489111081429,0.329,0.005,0,"1","LINC01446"
0,6.25819744126417,0.332,0.006,0,"1","MIR205HG"
0,5.93583773456976,0.523,0.034,0,"1","AC008991.1"
0,5.92495301203896,0.269,0.006,0,"1","LINC02484"
0,5.87117602959497,0.538,0.014,0,"1","LINC02055"
0,5.65942880737569,0.285,0.008,0,"1","AL035401.1"
8.36324391976525e-233,5.25063349945253,0.203,0.006,2.89752948844187e-228,"1","AC008554.1"
0,5.13549092189226,0.426,0.036,0,"1","AP003306.1"
5.69173944633408e-261,5.13078556199049,0.24,0.009,1.97196004857691e-256,"1","LINC01532"
2.55224624088462e-281,5.0437327124766,0.25,0.008,8.84251232616885e-277,"1","LINC01933"
2.86128854648538e-156,4.72486324995876,0.225,0.022,9.91322029815323e-152,"1","PKHD1L1"
1.96531930151554e-243,4.72416150177621,0.25,0.012,6.80904525203074e-239,"1","GS1.24F4.2"
0,4.72234625476352,0.339,0.016,0,"1","LINC01322"
1.37222780607239e-318,4.68869022857816,0.332,0.018,4.75422045691842e-314,"1","GABRG3"
1.01846020966744e-272,4.63278131308483,0.254,0.01,3.52855724241381e-268,"1","SCEL"
1.65630567111819e-319,4.61770053555934,0.315,0.014,5.7384366281561e-315,"1","AL117329.1"
1.50809759103736e-239,4.61078649289417,0.225,0.009,5.22495491390802e-235,"1","AP003064.1"
0,4.6098252690235,0.466,0.039,0,"1","AL357507.1"
0,4.58774299278242,0.592,0.089,0,"1","LINC00621"
9.33465849133279e-257,4.55093122031959,0.28,0.016,3.23408578090716e-252,"1","LINC01798"
1.15313280949241e-242,4.51976016853022,0.295,0.022,3.9951439317674e-238,"1","MT.TR"
9.81203914158094e-282,4.46027097125178,0.315,0.019,3.39947908099213e-277,"1","AF279873.3"
1.32213718130031e-258,4.28609505688662,0.273,0.014,4.58067647833306e-254,"1","AC092447.7"
0,4.25110533497658,0.526,0.053,0,"1","MUC16"
4.89561479391336e-200,4.14857880580995,0.229,0.014,1.69613470149922e-195,"1","MKRN3"
1.45565862083839e-196,4.14078738581491,0.228,0.015,5.04327485775669e-192,"1","LINC01194"
4.14882563963598e-208,4.10661575679902,0.221,0.012,1.43740213110828e-203,"1","ATP6V1B1"
5.11261632359028e-287,4.10382071892613,0.343,0.024,1.77131705147109e-282,"1","UNC79"
5.24001442634507e-232,4.09190009861511,0.422,0.06,1.81545539815151e-227,"1","SCGB2A1"
4.25986876831932e-302,4.07042999752002,0.368,0.028,1.47587413347191e-297,"1","FGF12"
3.53322396592499e-256,3.99702192076214,0.328,0.027,1.22412077523437e-251,"1","NKAIN2"
1.43547600481376e-310,3.88251743045264,0.439,0.043,4.97335016627774e-306,"1","LINC00662"
0,3.87756488526525,0.517,0.054,0,"1","INF2"
7.11700896980174e-235,3.84005083198449,0.32,0.029,2.46575892767751e-230,"1","Z93403.1"
5.6283514394036e-214,3.82543977227666,0.258,0.018,1.94999863969577e-209,"1","ERBB3"
1.9705138870444e-159,3.79914147572811,0.241,0.025,6.82704241305404e-155,"1","STXBP6"
4.68071948565859e-217,3.76469881165999,0.295,0.026,1.62168207300128e-212,"1","AC012501.1"
1.10347911803303e-298,3.74140517851008,0.495,0.065,3.82311375233724e-294,"1","TPRG1"
1.28962122885369e-159,3.63010527884608,0.205,0.016,4.4680217094865e-155,"1","LINC00648"
0,3.59405084760918,0.556,0.068,0,"1","FAAH2"
1.00611651917357e-196,3.55418142547071,0.278,0.026,3.48579129232877e-192,"1","GRHL2"
7.83258679301523e-155,3.55045769711766,0.254,0.03,2.71367802030806e-150,"1","MT.TM"
2.53582180556877e-304,3.52478465451182,0.458,0.05,8.78560822757356e-300,"1","AC011447.3"
1.01855743492e-101,3.51290027728243,0.201,0.029,3.52889408902382e-97,"1","LINC01697"
1.51415779363863e-170,3.50159622803755,0.225,0.018,5.2459510918404e-166,"1","AC007040.2"
8.80791813286184e-132,3.49800742390882,0.236,0.031,3.05159131631131e-127,"1","DEFB1"
4.94549316345899e-316,3.49412597934995,0.494,0.058,1.713415561412e-311,"1","SAMD12"
4.14303631568003e-156,3.49376287280996,0.265,0.032,1.4353963619305e-151,"1","LYPD6B"
9.20641114190494e-166,3.47806685187052,0.202,0.014,3.18965320422439e-161,"1","PKHD1"
3.97105258454705e-182,3.47020027715014,0.28,0.03,1.37581087844217e-177,"1","GPR39"
8.62440497499888e-154,3.43392651387922,0.209,0.018,2.98801134763811e-149,"1","NOVA1.AS1"
2.04247731028554e-164,3.42931651415969,0.261,0.029,7.07636688921527e-160,"1","IGSF1"
4.44241240059121e-316,3.41000213823774,0.572,0.086,1.53911820030883e-311,"1","UGT2B7"
6.92562108633826e-125,3.40689452193332,0.21,0.025,2.39945068157275e-120,"1","AL445472.1"
2.79433754433273e-160,3.37571447081238,0.29,0.039,9.68126185609517e-156,"1","ZNF675"
3.28887048892325e-128,3.37470530282542,0.27,0.043,1.13946206959235e-123,"1","SNORD3A"
6.91444745183419e-252,3.36167437312795,0.629,0.145,2.39557946416247e-247,"1","NPAS3"
9.03262568678699e-129,3.34036518438269,0.327,0.066,3.12944349544422e-124,"1","EYA2"
8.05627475925016e-201,3.32997757993264,0.28,0.025,2.79117695308981e-196,"1","MAL2.1"
2.31967575489569e-145,3.31415239164305,0.265,0.036,8.03674862041161e-141,"1","SLC7A2"
3.39023969601215e-195,3.29995111113019,0.423,0.075,1.17458244508037e-190,"1","DEPTOR"
4.86493147583567e-296,3.28721214135155,0.482,0.059,1.68550415911802e-291,"1","CHODL"
3.90002251933389e-188,3.26897056329407,0.319,0.039,1.35120180204842e-183,"1","RGL3"
4.26397891179588e-140,3.21913139974532,0.24,0.029,1.4772981337808e-135,"1","EDA"
6.44919319830939e-126,3.21111033898911,0.201,0.022,2.23438747548627e-121,"1","LYPD1"
3.5905150637439e-139,3.19348157107359,0.26,0.036,1.24396984898471e-134,"1","SCHLAP1"
1.84501237851057e-185,3.16293029551552,0.367,0.056,6.39222988658774e-181,"1","TEX41"
2.45608932699792e-175,3.15261827246459,0.303,0.038,8.50936708231699e-171,"1","LINC01748"
1.32028332921023e-182,3.13169933033065,0.367,0.057,4.57425362238177e-178,"1","AL390334.1"
1.35298556986605e-252,3.11950876877986,0.514,0.088,4.68755380535791e-248,"1","ASRGL1"
0,3.08143906365027,0.75,0.168,0,"1","URI1"
1.97696253400491e-172,3.07140034346701,0.317,0.043,6.84938439531342e-168,"1","AC099520.1"
1.40161921763333e-123,3.02842262204874,0.236,0.033,4.85604994141242e-119,"1","SLC44A5"
1.12152585420768e-132,3.0238135458182,0.248,0.034,3.88563847448794e-128,"1","AC009264.1"
2.13445875934337e-158,3.00731854936978,0.282,0.036,7.39504581762103e-154,"1","AGBL4"
7.10285798070658e-189,2.99962194127874,0.43,0.079,2.4608561759956e-184,"1","DLEU1"
8.17030124051197e-95,2.97286951791459,0.217,0.037,2.83068256778778e-90,"1","NRXN3"
1.95088770935836e-198,2.97064360215197,0.408,0.065,6.75904555784298e-194,"1","PPP1R13B"
1.19670029978639e-190,2.93653179875412,0.392,0.063,4.14608785863992e-186,"1","POP4"
2.4291199010134e-110,2.92488462379066,0.229,0.035,8.41592880905103e-106,"1","AC104041.1"
4.37328405599612e-123,2.88631066616822,0.205,0.023,1.51516799404042e-118,"1","AL359922.1"
3.79356692071894e-108,2.88269977631181,0.228,0.036,1.31431919535228e-103,"1","AC023157.3"
2.93763496099999e-172,2.83428708524827,0.319,0.043,1.01777300858806e-167,"1","AL139023.1"
1.54591635451546e-178,2.79988390978529,0.533,0.137,5.35598180185426e-174,"1","THSD4"
1.26187750757525e-117,2.74963000217188,0.258,0.042,4.37190081274522e-113,"1","LGR4"
7.45448821041139e-97,2.74921074397569,0.237,0.043,2.58268198537913e-92,"1","ST6GALNAC5"
2.70741450161861e-252,2.74616105538073,0.667,0.162,9.38010828230783e-248,"1","ESR1"
1.78309045939439e-291,2.74440516639595,0.794,0.226,6.17769520561779e-287,"1","MEIS1"
1.30654164550359e-147,2.69515650717891,0.343,0.061,4.52664418501174e-143,"1","MT.TV"
2.00737566119097e-107,2.68281036713144,0.236,0.038,6.95475371576222e-103,"1","ZNF208"
1.14613498817958e-107,2.67626700959921,0.383,0.108,3.97089928004696e-103,"1","USP53"
1.61491415946079e-208,2.64257458103659,0.667,0.216,5.59503159686786e-204,"1","UQCRFS1"
3.29798440546178e-206,2.60722290006294,0.572,0.14,1.14261967711629e-201,"1","LAPTM4B"
1.64341727517103e-130,2.60369691485329,0.266,0.04,5.69378349155754e-126,"1","CMTM8"
3.68881145419441e-92,2.5933229130342,0.242,0.048,1.2780256164202e-87,"1","CDC14B"
1.23660419656783e-106,2.57753574028663,0.299,0.064,4.28433889942891e-102,"1","ATP11A"
2.89321148825721e-93,2.56090014126974,0.222,0.039,1.00238205222159e-88,"1","ESRP1"
3.79256508115636e-200,5.32429517699483,0.458,0.015,1.31397209801743e-195,"17","RRM2"
2.20445918468802e-76,5.31200214098463,0.208,0.009,7.6375692912701e-72,"17","FBXO43"
4.95487692128909e-111,5.09659813682877,0.271,0.01,1.71666665814982e-106,"17","HJURP"
8.46976387504054e-67,4.81696227844132,0.219,0.011,2.93443439214655e-62,"17","CDCA2"
5.75201301443902e-109,4.81222049865839,0.354,0.018,1.99284242898254e-104,"17","CCNA2"
3.49521206156704e-134,4.7266765211905,0.448,0.024,1.21095117085052e-129,"17","KNL1"
4.86229886007076e-203,4.68344062598057,0.812,0.057,1.68459206306012e-198,"17","MKI67"
9.09352666113342e-171,4.62372110764654,0.75,0.057,3.15054324701628e-166,"17","TOP2A"
1.38292904690082e-161,4.59652634712814,0.781,0.068,4.79129597589257e-157,"17","NUSAP1"
7.80852508973653e-96,4.56349907380208,0.354,0.021,2.70534160259012e-91,"17","GTSE1"
1.71098994743333e-113,4.52777324135393,0.448,0.029,5.92789577187751e-109,"17","DLGAP5"
4.28805180156108e-123,4.52325230572268,0.396,0.02,1.48563842716885e-118,"17","AURKB"
1.02296867234828e-87,4.50606212045987,0.365,0.025,3.54417726221787e-83,"17","CDCA8"
7.73332990443986e-86,4.4610704827318,0.229,0.009,2.67928947869223e-81,"17","KIF18B"
1.1236795475344e-82,4.43331080069183,0.302,0.018,3.89310016038768e-78,"17","BUB1B"
2.77793890035599e-71,4.41556741500193,0.271,0.017,9.62444711417337e-67,"17","NCAPH"
1.24189936744533e-106,4.39015333601694,0.448,0.031,4.3026845484511e-102,"17","CEP55"
1.53540913132907e-112,4.36514274342486,0.531,0.042,5.31957847640271e-108,"17","ASPM"
6.81727829462601e-115,4.32780267499869,0.521,0.039,2.36191423795613e-110,"17","CENPE"
5.30004291505804e-143,4.30407472840467,0.562,0.037,1.83625286835101e-138,"17","BIRC5"
1.32562604839473e-112,4.29673306336861,1,0.213,4.59276400726837e-108,"17","HMGB2"
1.90025365923769e-101,4.25346455547131,0.375,0.022,6.5836188277949e-97,"17","NCAPG"
7.16922135706415e-118,4.18509532344871,0.49,0.034,2.48384843136845e-113,"17","CXCL13"
2.49361449440992e-82,4.12688929008371,0.396,0.032,8.63937677733261e-78,"17","KIF15"
1.4578189176162e-53,4.11255967993047,0.292,0.026,5.05075942197307e-49,"17","KIF14"
2.47962769708977e-49,4.09948626816908,0.271,0.024,8.5909181193372e-45,"17","FBXO5"
1.91605795850971e-93,4.09102324857728,0.469,0.039,6.63837440305274e-89,"17","CENPU"
4.06006432756725e-101,4.02995611942825,0.49,0.04,1.40664988692895e-96,"17","NDC80"
