final_cell_type,sample_id,gene,n_cells,average_expression,positive_fraction,CD44_ITGB1_module_mean
"Mast","FT-SA23508","TREM2",76,0,0,0.655533223106652
"Mast","FT-SA23508","EPCAM",76,0,0,0.655533223106652
"Mast","FT-SA23508","PAX8",76,0,0,0.655533223106652
"Mast","FT-SA23508","OVGP1",76,0.12303312219482,0.0657894736842105,0.655533223106652
"Mast","FT-SA23508","FOXJ1",76,0,0,0.655533223106652
"Mast","FT-SA23509","CD44",39,2.58896798137807,0.948717948717949,0.740374826993072
"Mast","FT-SA23509","ITGB1",39,0.313967882323398,0.17948717948718,0.740374826993072
"Mast","FT-SA23509","SPP1",39,0,0,0.740374826993072
"Mast","FT-SA23509","C1QA",39,0,0,0.740374826993072
"Mast","FT-SA23509","C1QB",39,0,0,0.740374826993072
"Mast","FT-SA23509","C1QC",39,0,0,0.740374826993072
"Mast","FT-SA23509","FOLR2",39,0,0,0.740374826993072
"Mast","FT-SA23509","TREM2",39,0,0,0.740374826993072
"Mast","FT-SA23509","EPCAM",39,0,0,0.740374826993072
"Mast","FT-SA23509","PAX8",39,0.0453331718629578,0.0256410256410256,0.740374826993072
"Mast","FT-SA23509","OVGP1",39,0.186748368110048,0.0769230769230769,0.740374826993072
"Mast","FT-SA23509","FOXJ1",39,0.182101893236797,0.102564102564103,0.740374826993072
"Mast","FT-SA23510","CD44",162,2.02575018403485,0.87037037037037,0.379984322773725
"Mast","FT-SA23510","ITGB1",162,0.266956035187333,0.179012345679012,0.379984322773725
"Mast","FT-SA23510","SPP1",162,0,0,0.379984322773725
"Mast","FT-SA23510","C1QA",162,0.00706841731664778,0.00617283950617284,0.379984322773725
"Mast","FT-SA23510","C1QB",162,0,0,0.379984322773725
"Mast","FT-SA23510","C1QC",162,0,0,0.379984322773725
"Mast","FT-SA23510","FOLR2",162,0.00969877682645672,0.00617283950617284,0.379984322773725
"Mast","FT-SA23510","TREM2",162,0.00910565619158681,0.00617283950617284,0.379984322773725
"Mast","FT-SA23510","EPCAM",162,0.033061891797523,0.0246913580246914,0.379984322773725
"Mast","FT-SA23510","PAX8",162,0.0148243184672873,0.00617283950617284,0.379984322773725
"Mast","FT-SA23510","OVGP1",162,0.107415462809652,0.0679012345679012,0.379984322773725
"Mast","FT-SA23510","FOXJ1",162,0.0285382843106521,0.0246913580246914,0.379984322773725
"Mast","FT-SA23513","CD44",72,1.6405174990345,0.666666666666667,0.274771157270931
"Mast","FT-SA23513","ITGB1",72,0.106369660219087,0.0555555555555556,0.274771157270931
"Mast","FT-SA23513","SPP1",72,0,0,0.274771157270931
"Mast","FT-SA23513","C1QA",72,0,0,0.274771157270931
"Mast","FT-SA23513","C1QB",72,0,0,0.274771157270931
"Mast","FT-SA23513","C1QC",72,0,0,0.274771157270931
"Mast","FT-SA23513","FOLR2",72,0,0,0.274771157270931
"Mast","FT-SA23513","TREM2",72,0,0,0.274771157270931
"Mast","FT-SA23513","EPCAM",72,0,0,0.274771157270931
"Mast","FT-SA23513","PAX8",72,0,0,0.274771157270931
"Mast","FT-SA23513","OVGP1",72,0,0,0.274771157270931
"Mast","FT-SA23513","FOXJ1",72,0,0,0.274771157270931
"Mast","FT-SA23514","CD44",64,2.00000919646126,0.734375,0.482360948158094
"Mast","FT-SA23514","ITGB1",64,0.270517316833676,0.125,0.482360948158094
"Mast","FT-SA23514","SPP1",64,0,0,0.482360948158094
"Mast","FT-SA23514","C1QA",64,0.0319537649397896,0.015625,0.482360948158094
"Mast","FT-SA23514","C1QB",64,0,0,0.482360948158094
"Mast","FT-SA23514","C1QC",64,0,0,0.482360948158094
"Mast","FT-SA23514","FOLR2",64,0.0231795753641189,0.015625,0.482360948158094
"Mast","FT-SA23514","TREM2",64,0,0,0.482360948158094
"Mast","FT-SA23514","EPCAM",64,0,0,0.482360948158094
"Mast","FT-SA23514","PAX8",64,0.0436253076927307,0.015625,0.482360948158094
"Mast","FT-SA23514","OVGP1",64,0.19225420724456,0.078125,0.482360948158094
"Mast","FT-SA23514","FOXJ1",64,0.089569707395798,0.046875,0.482360948158094
"Mast","FT-SA23515","CD44",34,2.13877895380613,0.794117647058824,0.447497744701438
"Mast","FT-SA23515","ITGB1",34,0.0524248683593874,0.0294117647058824,0.447497744701438
"Mast","FT-SA23515","SPP1",34,0,0,0.447497744701438
"Mast","FT-SA23515","C1QA",34,0,0,0.447497744701438
"Mast","FT-SA23515","C1QB",34,0,0,0.447497744701438
"Mast","FT-SA23515","C1QC",34,0,0,0.447497744701438
"Mast","FT-SA23515","FOLR2",34,0,0,0.447497744701438
"Mast","FT-SA23515","TREM2",34,0,0,0.447497744701438
"Mast","FT-SA23515","EPCAM",34,0,0,0.447497744701438
"Mast","FT-SA23515","PAX8",34,0,0,0.447497744701438
"Mast","FT-SA23515","OVGP1",34,0,0,0.447497744701438
"Mast","FT-SA23515","FOXJ1",34,0.114112178099297,0.0588235294117647,0.447497744701438
"Mast","FT01","CD44",14,1.98584686433797,0.857142857142857,0.373038298346842
"Mast","FT01","ITGB1",14,0.152275897060135,0.142857142857143,0.373038298346842
"Mast","FT01","SPP1",14,0.0619664964133593,0.0714285714285714,0.373038298346842
"Mast","FT01","C1QA",14,0,0,0.373038298346842
"Mast","FT01","C1QB",14,0,0,0.373038298346842
"Mast","FT01","C1QC",14,0,0,0.373038298346842
"Mast","FT01","FOLR2",14,0,0,0.373038298346842
"Mast","FT01","TREM2",14,0,0,0.373038298346842
"Mast","FT01","EPCAM",14,0,0,0.373038298346842
"Mast","FT01","PAX8",14,0,0,0.373038298346842
"Mast","FT01","OVGP1",14,0,0,0.373038298346842
"Mast","FT01","FOXJ1",14,0,0,0.373038298346842
"Mast","FT03","CD44",42,1.79029213985391,0.666666666666667,0.490924054330318
"Mast","FT03","ITGB1",42,0.218106218880797,0.0952380952380952,0.490924054330318
"Mast","FT03","SPP1",42,0,0,0.490924054330318
"Mast","FT03","C1QA",42,0,0,0.490924054330318
"Mast","FT03","C1QB",42,0,0,0.490924054330318
"Mast","FT03","C1QC",42,0,0,0.490924054330318
"Mast","FT03","FOLR2",42,0,0,0.490924054330318
"Mast","FT03","TREM2",42,0,0,0.490924054330318
"Mast","FT03","EPCAM",42,0,0,0.490924054330318
"Mast","FT03","PAX8",42,0,0,0.490924054330318
"Mast","FT03","OVGP1",42,0,0,0.490924054330318
"Mast","FT03","FOXJ1",42,0.0493445921991367,0.0238095238095238,0.490924054330318
"Mast","FT5414","CD44",65,2.13007864924901,0.830769230769231,0.516610189302853
"Mast","FT5414","ITGB1",65,0.25802168228744,0.138461538461538,0.516610189302853
"Mast","FT5414","SPP1",65,0,0,0.516610189302853
"Mast","FT5414","C1QA",65,0,0,0.516610189302853
"Mast","FT5414","C1QB",65,0,0,0.516610189302853
"Mast","FT5414","C1QC",65,0.0373028344388641,0.0153846153846154,0.516610189302853
"Mast","FT5414","FOLR2",65,0,0,0.516610189302853
"Mast","FT5414","TREM2",65,0,0,0.516610189302853
"Mast","FT5414","EPCAM",65,0.0694844804809148,0.0461538461538462,0.516610189302853
"Mast","FT5414","PAX8",65,0,0,0.516610189302853
"Mast","FT5414","OVGP1",65,0.347113125740075,0.2,0.516610189302853
"Mast","FT5414","FOXJ1",65,0.0249293466714539,0.0153846153846154,0.516610189302853
"Monocyte","FT-SA23505","CD44",36,2.53669463713775,0.944444444444444,0.880064485060858
"Monocyte","FT-SA23505","ITGB1",36,0.594523166698331,0.361111111111111,0.880064485060858
"Monocyte","FT-SA23505","SPP1",36,0.042985442187417,0.0277777777777778,0.880064485060858
"Monocyte","FT-SA23505","C1QA",36,0.109827609507648,0.0555555555555556,0.880064485060858
"Monocyte","FT-SA23505","C1QB",36,0.0352928742354826,0.0277777777777778,0.880064485060858
"Monocyte","FT-SA23505","C1QC",36,0.0352928742354826,0.0277777777777778,0.880064485060858
"Monocyte","FT-SA23505","FOLR2",36,0,0,0.880064485060858
"Monocyte","FT-SA23505","TREM2",36,0.0503464693123269,0.0277777777777778,0.880064485060858
"Monocyte","FT-SA23505","EPCAM",36,0,0,0.880064485060858
"Monocyte","FT-SA23505","PAX8",36,0.0368921000416194,0.0277777777777778,0.880064485060858
"Monocyte","FT-SA23505","OVGP1",36,0.126115159490176,0.0833333333333333,0.880064485060858
"Monocyte","FT-SA23505","FOXJ1",36,0,0,0.880064485060858
"Monocyte","FT-SA23506","CD44",45,2.28268086152845,0.866666666666667,0.663479347156526
"Monocyte","FT-SA23506","ITGB1",45,0.394968115292207,0.222222222222222,0.663479347156526
"Monocyte","FT-SA23506","SPP1",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","C1QA",45,0.0472051899072326,0.0222222222222222,0.663479347156526
"Monocyte","FT-SA23506","C1QB",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","C1QC",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","FOLR2",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","TREM2",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","EPCAM",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","PAX8",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","OVGP1",45,0,0,0.663479347156526
"Monocyte","FT-SA23506","FOXJ1",45,0,0,0.663479347156526
"Monocyte","FT-SA23508","CD44",94,2.22192152813114,0.882978723404255,0.737993738933552
"Monocyte","FT-SA23508","ITGB1",94,0.621311753142515,0.372340425531915,0.737993738933552
"Monocyte","FT-SA23508","SPP1",94,0,0,0.737993738933552
"Monocyte","FT-SA23508","C1QA",94,0.0229158175814789,0.0106382978723404,0.737993738933552
"Monocyte","FT-SA23508","C1QB",94,0.025663167848337,0.0106382978723404,0.737993738933552
"Monocyte","FT-SA23508","C1QC",94,0.0192021953939644,0.0106382978723404,0.737993738933552
"Monocyte","FT-SA23508","FOLR2",94,0.0625066456610966,0.0425531914893617,0.737993738933552
"Monocyte","FT-SA23508","TREM2",94,0,0,0.737993738933552
"Monocyte","FT-SA23508","EPCAM",94,0,0,0.737993738933552
"Monocyte","FT-SA23508","PAX8",94,0,0,0.737993738933552
"Monocyte","FT-SA23508","OVGP1",94,0.0925319761550481,0.0638297872340426,0.737993738933552
"Monocyte","FT-SA23508","FOXJ1",94,0.0164285126287398,0.0106382978723404,0.737993738933552
"Monocyte","FT-SA23509","CD44",455,2.24340253855815,0.90989010989011,0.885285639356493
"Monocyte","FT-SA23509","ITGB1",455,0.858851842928719,0.463736263736264,0.885285639356493
"Monocyte","FT-SA23509","SPP1",455,0.00974871521459872,0.0043956043956044,0.885285639356493
"Monocyte","FT-SA23509","C1QA",455,0.0776542626638107,0.0373626373626374,0.885285639356493
"Monocyte","FT-SA23509","C1QB",455,0.0132959013650666,0.00659340659340659,0.885285639356493
"Monocyte","FT-SA23509","C1QC",455,0,0,0.885285639356493
"Monocyte","FT-SA23509","FOLR2",455,0.0545627407082426,0.0351648351648352,0.885285639356493
"Monocyte","FT-SA23509","TREM2",455,0,0,0.885285639356493
"Monocyte","FT-SA23509","EPCAM",455,0.0192853926733912,0.0131868131868132,0.885285639356493
"Monocyte","FT-SA23509","PAX8",455,0.00636648966252117,0.0043956043956044,0.885285639356493
"Monocyte","FT-SA23509","OVGP1",455,0.155816203948038,0.0901098901098901,0.885285639356493
"Monocyte","FT-SA23509","FOXJ1",455,0.0564883683460032,0.032967032967033,0.885285639356493
"Monocyte","FT-SA23510","CD44",213,2.25223512231522,0.896713615023474,0.743970500716659
"Monocyte","FT-SA23510","ITGB1",213,0.544631522384132,0.31924882629108,0.743970500716659
"Monocyte","FT-SA23510","SPP1",213,0,0,0.743970500716659
"Monocyte","FT-SA23510","C1QA",213,0.0436732096705536,0.028169014084507,0.743970500716659
"Monocyte","FT-SA23510","C1QB",213,0.0428694681896688,0.0187793427230047,0.743970500716659
"Monocyte","FT-SA23510","C1QC",213,0,0,0.743970500716659
"Monocyte","FT-SA23510","FOLR2",213,0.0235107884217477,0.0187793427230047,0.743970500716659
"Monocyte","FT-SA23510","TREM2",213,0.0048675880964161,0.00469483568075117,0.743970500716659
"Monocyte","FT-SA23510","EPCAM",213,0.0512343457822589,0.0328638497652582,0.743970500716659
"Monocyte","FT-SA23510","PAX8",213,0.0283539384502065,0.0140845070422535,0.743970500716659
"Monocyte","FT-SA23510","OVGP1",213,0.0727657441129319,0.0422535211267606,0.743970500716659
"Monocyte","FT-SA23510","FOXJ1",213,0.0253290614925762,0.0140845070422535,0.743970500716659
"Monocyte","FT-SA23514","CD44",9,2.50793479073614,1,0.778832245253264
"Monocyte","FT-SA23514","ITGB1",9,0.497826693202413,0.333333333333333,0.778832245253264
"Monocyte","FT-SA23514","SPP1",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","C1QA",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","C1QB",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","C1QC",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","FOLR2",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","TREM2",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","EPCAM",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","PAX8",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","OVGP1",9,0,0,0.778832245253264
"Monocyte","FT-SA23514","FOXJ1",9,0,0,0.778832245253264
"Monocyte","FT-SA23515","CD44",15,1.82227007228796,0.8,0.485284190118825
"Monocyte","FT-SA23515","ITGB1",15,0.664621258379387,0.4,0.485284190118825
"Monocyte","FT-SA23515","SPP1",15,0,0,0.485284190118825
"Monocyte","FT-SA23515","C1QA",15,0.38393716954555,0.133333333333333,0.485284190118825
"Monocyte","FT-SA23515","C1QB",15,0.110329821104205,0.0666666666666667,0.485284190118825
"Monocyte","FT-SA23515","C1QC",15,0,0,0.485284190118825
"Monocyte","FT-SA23515","FOLR2",15,0,0,0.485284190118825
"Monocyte","FT-SA23515","TREM2",15,0,0,0.485284190118825
"Monocyte","FT-SA23515","EPCAM",15,0,0,0.485284190118825
"Monocyte","FT-SA23515","PAX8",15,0,0,0.485284190118825
"Monocyte","FT-SA23515","OVGP1",15,0.080185607845637,0.0666666666666667,0.485284190118825
"Monocyte","FT-SA23515","FOXJ1",15,0,0,0.485284190118825
"Monocyte","FT-SA24027","CD44",192,2.13268106765317,0.84375,0.665227615712529
"Monocyte","FT-SA24027","ITGB1",192,0.525228684837078,0.307291666666667,0.665227615712529
"Monocyte","FT-SA24027","SPP1",192,0.0157562791447741,0.0104166666666667,0.665227615712529
"Monocyte","FT-SA24027","C1QA",192,0.0825998305022507,0.046875,0.665227615712529
"Monocyte","FT-SA24027","C1QB",192,0.0227203692540899,0.0104166666666667,0.665227615712529
"Monocyte","FT-SA24027","C1QC",192,0.0248932804163349,0.0104166666666667,0.665227615712529
"Monocyte","FT-SA24027","FOLR2",192,0.114431611236757,0.0677083333333333,0.665227615712529
"Monocyte","FT-SA24027","TREM2",192,0,0,0.665227615712529
"Monocyte","FT-SA24027","EPCAM",192,0.0103799402251726,0.00520833333333333,0.665227615712529
"Monocyte","FT-SA24027","PAX8",192,0.0136118976988877,0.0104166666666667,0.665227615712529
"Monocyte","FT-SA24027","OVGP1",192,0.109097937711718,0.0677083333333333,0.665227615712529
"Monocyte","FT-SA24027","FOXJ1",192,0.0395837888569204,0.0208333333333333,0.665227615712529
"Monocyte","FT01","CD44",90,2.33299897061303,0.922222222222222,0.70381436829828
"Monocyte","FT01","ITGB1",90,0.659536035171336,0.466666666666667,0.70381436829828
"Monocyte","FT01","SPP1",90,0.253629247905245,0.122222222222222,0.70381436829828
"Monocyte","FT01","C1QA",90,0.36240876859148,0.211111111111111,0.70381436829828
"Monocyte","FT01","C1QB",90,0.211806328731586,0.122222222222222,0.70381436829828
"Monocyte","FT01","C1QC",90,0.110716451034033,0.0777777777777778,0.70381436829828
"Monocyte","FT01","FOLR2",90,0.0736649938549329,0.0555555555555556,0.70381436829828
"Monocyte","FT01","TREM2",90,0.205634591574588,0.155555555555556,0.70381436829828
"Monocyte","FT01","EPCAM",90,0.0403258597106237,0.0333333333333333,0.70381436829828
"Monocyte","FT01","PAX8",90,0.0091610993935822,0.0111111111111111,0.70381436829828
"Monocyte","FT01","OVGP1",90,0.133260960001054,0.0888888888888889,0.70381436829828
"Monocyte","FT01","FOXJ1",90,0.0150843940687591,0.0111111111111111,0.70381436829828
"Monocyte","FT03","CD44",10,2.5700061088876,0.9,0.801102088334247
"Monocyte","FT03","ITGB1",10,0.250713460268163,0.1,0.801102088334247
"Monocyte","FT03","SPP1",10,0,0,0.801102088334247
"Monocyte","FT03","C1QA",10,0.232985368712411,0.1,0.801102088334247
"Monocyte","FT03","C1QB",10,0.459157479942923,0.2,0.801102088334247
"Monocyte","FT03","C1QC",10,0,0,0.801102088334247
"Monocyte","FT03","FOLR2",10,0,0,0.801102088334247
"Monocyte","FT03","TREM2",10,0,0,0.801102088334247
"Monocyte","FT03","EPCAM",10,0,0,0.801102088334247
"Monocyte","FT03","PAX8",10,0,0,0.801102088334247
"Monocyte","FT03","OVGP1",10,0.160752067267123,0.1,0.801102088334247
"Monocyte","FT03","FOXJ1",10,0.466202429505504,0.2,0.801102088334247
"Monocyte","FT5414","CD44",2,1.33471821129928,0.5,0.6998089268171
"Monocyte","FT5414","ITGB1",2,1.33471821129928,0.5,0.6998089268171
"Monocyte","FT5414","SPP1",2,0,0,0.6998089268171
"Monocyte","FT5414","C1QA",2,0,0,0.6998089268171
"Monocyte","FT5414","C1QB",2,0,0,0.6998089268171
"Monocyte","FT5414","C1QC",2,0,0,0.6998089268171
"Monocyte","FT5414","FOLR2",2,0,0,0.6998089268171
"Monocyte","FT5414","TREM2",2,0,0,0.6998089268171
"Monocyte","FT5414","EPCAM",2,0,0,0.6998089268171
"Monocyte","FT5414","PAX8",2,0,0,0.6998089268171
"Monocyte","FT5414","OVGP1",2,0,0,0.6998089268171
"Monocyte","FT5414","FOXJ1",2,0,0,0.6998089268171
"NK_cell","FT-SA23505","CD44",25,0.426189715743045,0.2,-0.331855174707963
"NK_cell","FT-SA23505","ITGB1",25,0.457118301675798,0.28,-0.331855174707963
"NK_cell","FT-SA23505","SPP1",25,0,0,-0.331855174707963
"NK_cell","FT-SA23505","C1QA",25,0,0,-0.331855174707963
"NK_cell","FT-SA23505","C1QB",25,0,0,-0.331855174707963
"NK_cell","FT-SA23505","C1QC",25,0,0,-0.331855174707963
"NK_cell","FT-SA23505","FOLR2",25,0,0,-0.331855174707963
"NK_cell","FT-SA23505","TREM2",25,0,0,-0.331855174707963
"NK_cell","FT-SA23505","EPCAM",25,0.0678128690529575,0.04,-0.331855174707963
"NK_cell","FT-SA23505","PAX8",25,0,0,-0.331855174707963
"NK_cell","FT-SA23505","OVGP1",25,0.245597280982068,0.16,-0.331855174707963
"NK_cell","FT-SA23505","FOXJ1",25,0,0,-0.331855174707963
"NK_cell","FT-SA23506","CD44",41,0.829999708215564,0.463414634146342,-0.179030335187184
"NK_cell","FT-SA23506","ITGB1",41,0.29521496970784,0.170731707317073,-0.179030335187184
"NK_cell","FT-SA23506","SPP1",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","C1QA",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","C1QB",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","C1QC",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","FOLR2",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","TREM2",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","EPCAM",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","PAX8",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","OVGP1",41,0,0,-0.179030335187184
"NK_cell","FT-SA23506","FOXJ1",41,0,0,-0.179030335187184
"NK_cell","FT-SA23508","CD44",1173,1.48891075302707,0.677749360613811,0.201949973034672
"NK_cell","FT-SA23508","ITGB1",1173,0.616362801835847,0.344416027280477,0.201949973034672
"NK_cell","FT-SA23508","SPP1",1173,0,0,0.201949973034672
"NK_cell","FT-SA23508","C1QA",1173,0.00447112519900586,0.00255754475703325,0.201949973034672
"NK_cell","FT-SA23508","C1QB",1173,0,0,0.201949973034672
"NK_cell","FT-SA23508","C1QC",1173,0,0,0.201949973034672
"NK_cell","FT-SA23508","FOLR2",1173,0,0,0.201949973034672
"NK_cell","FT-SA23508","TREM2",1173,0,0,0.201949973034672
"NK_cell","FT-SA23508","EPCAM",1173,0.0124345199740495,0.00767263427109975,0.201949973034672
"NK_cell","FT-SA23508","PAX8",1173,0.00292422983450681,0.00170502983802217,0.201949973034672
"NK_cell","FT-SA23508","OVGP1",1173,0.0668833300210676,0.0392156862745098,0.201949973034672
"NK_cell","FT-SA23508","FOXJ1",1173,0.0149627896332778,0.00937766410912191,0.201949973034672
"NK_cell","FT-SA23509","CD44",1155,1.61322947239105,0.710822510822511,0.326157033156702
"NK_cell","FT-SA23509","ITGB1",1155,0.633881939201666,0.333333333333333,0.326157033156702
"NK_cell","FT-SA23509","SPP1",1155,0.00591907298363823,0.00346320346320346,0.326157033156702
"NK_cell","FT-SA23509","C1QA",1155,0.00209067591970756,0.000865800865800866,0.326157033156702
"NK_cell","FT-SA23509","C1QB",1155,0.00272063715005307,0.00173160173160173,0.326157033156702
"NK_cell","FT-SA23509","C1QC",1155,0.00161706474101568,0.000865800865800866,0.326157033156702
"NK_cell","FT-SA23509","FOLR2",1155,0,0,0.326157033156702
"NK_cell","FT-SA23509","TREM2",1155,0.00331578237199505,0.00173160173160173,0.326157033156702
"NK_cell","FT-SA23509","EPCAM",1155,0.0181296964337085,0.0103896103896104,0.326157033156702
"NK_cell","FT-SA23509","PAX8",1155,0.00508318948273513,0.0025974025974026,0.326157033156702
"NK_cell","FT-SA23509","OVGP1",1155,0.173600654638565,0.0952380952380952,0.326157033156702
"NK_cell","FT-SA23509","FOXJ1",1155,0.0485713099577374,0.0285714285714286,0.326157033156702
"NK_cell","FT-SA23510","CD44",503,1.12769618915529,0.540755467196819,0.0141086325511083
"NK_cell","FT-SA23510","ITGB1",503,0.620224174431464,0.341948310139165,0.0141086325511083
"NK_cell","FT-SA23510","SPP1",503,0,0,0.0141086325511083
"NK_cell","FT-SA23510","C1QA",503,0.00622890033089413,0.00397614314115308,0.0141086325511083
"NK_cell","FT-SA23510","C1QB",503,0.00867078174486336,0.00397614314115308,0.0141086325511083
"NK_cell","FT-SA23510","C1QC",503,0.0137091875080444,0.00795228628230616,0.0141086325511083
"NK_cell","FT-SA23510","FOLR2",503,0.00366695938132723,0.00198807157057654,0.0141086325511083
"NK_cell","FT-SA23510","TREM2",503,0,0,0.0141086325511083
"NK_cell","FT-SA23510","EPCAM",503,0.01361147546343,0.00795228628230616,0.0141086325511083
"NK_cell","FT-SA23510","PAX8",503,0.00328573641593683,0.00198807157057654,0.0141086325511083
"NK_cell","FT-SA23510","OVGP1",503,0.0862185896232356,0.0497017892644135,0.0141086325511083
"NK_cell","FT-SA23510","FOXJ1",503,0.0354909082154441,0.0218687872763419,0.0141086325511083
"NK_cell","FT-SA23513","CD44",29,0.510993369484408,0.275862068965517,-0.0775659119660604
"NK_cell","FT-SA23513","ITGB1",29,0.771762853783188,0.413793103448276,-0.0775659119660604
"NK_cell","FT-SA23513","SPP1",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","C1QA",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","C1QB",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","C1QC",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","FOLR2",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","TREM2",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","EPCAM",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","PAX8",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","OVGP1",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23513","FOXJ1",29,0,0,-0.0775659119660604
"NK_cell","FT-SA23514","CD44",84,0.78920338180426,0.428571428571429,-0.166364954864077
"NK_cell","FT-SA23514","ITGB1",84,0.45898614256985,0.25,-0.166364954864077
"NK_cell","FT-SA23514","SPP1",84,0.0137922748385727,0.0119047619047619,-0.166364954864077
"NK_cell","FT-SA23514","C1QA",84,0,0,-0.166364954864077
"NK_cell","FT-SA23514","C1QB",84,0.0168895889543928,0.0119047619047619,-0.166364954864077
"NK_cell","FT-SA23514","C1QC",84,0.0578424786220387,0.0238095238095238,-0.166364954864077
"NK_cell","FT-SA23514","FOLR2",84,0,0,-0.166364954864077
"NK_cell","FT-SA23514","TREM2",84,0,0,-0.166364954864077
"NK_cell","FT-SA23514","EPCAM",84,0.0353566841807862,0.0238095238095238,-0.166364954864077
"NK_cell","FT-SA23514","PAX8",84,0,0,-0.166364954864077
"NK_cell","FT-SA23514","OVGP1",84,0.110223347636302,0.0714285714285714,-0.166364954864077
"NK_cell","FT-SA23514","FOXJ1",84,0,0,-0.166364954864077
"NK_cell","FT-SA23515","CD44",132,0.872542072585837,0.462121212121212,0.000100712928215929
"NK_cell","FT-SA23515","ITGB1",132,0.636670703804713,0.340909090909091,0.000100712928215929
"NK_cell","FT-SA23515","SPP1",132,0,0,0.000100712928215929
"NK_cell","FT-SA23515","C1QA",132,0,0,0.000100712928215929
"NK_cell","FT-SA23515","C1QB",132,0,0,0.000100712928215929
"NK_cell","FT-SA23515","C1QC",132,0,0,0.000100712928215929
"NK_cell","FT-SA23515","FOLR2",132,0,0,0.000100712928215929
"NK_cell","FT-SA23515","TREM2",132,0.0126861555035714,0.00757575757575758,0.000100712928215929
"NK_cell","FT-SA23515","EPCAM",132,0.0246218523712983,0.0151515151515152,0.000100712928215929
"NK_cell","FT-SA23515","PAX8",132,0.011515945699548,0.00757575757575758,0.000100712928215929
"NK_cell","FT-SA23515","OVGP1",132,0,0,0.000100712928215929
"NK_cell","FT-SA23515","FOXJ1",132,0.010625471960211,0.00757575757575758,0.000100712928215929
"NK_cell","FT-SA24027","CD44",118,0.445851304415913,0.220338983050847,-0.149694496755442
"NK_cell","FT-SA24027","ITGB1",118,0.609518240077625,0.288135593220339,-0.149694496755442
"NK_cell","FT-SA24027","SPP1",118,0,0,-0.149694496755442
"NK_cell","FT-SA24027","C1QA",118,0,0,-0.149694496755442
"NK_cell","FT-SA24027","C1QB",118,0,0,-0.149694496755442
"NK_cell","FT-SA24027","C1QC",118,0,0,-0.149694496755442
"NK_cell","FT-SA24027","FOLR2",118,0.0166794888519364,0.00847457627118644,-0.149694496755442
"NK_cell","FT-SA24027","TREM2",118,0,0,-0.149694496755442
"NK_cell","FT-SA24027","EPCAM",118,0.0158634474336288,0.00847457627118644,-0.149694496755442
"NK_cell","FT-SA24027","PAX8",118,0.0166570817685678,0.00847457627118644,-0.149694496755442
"NK_cell","FT-SA24027","OVGP1",118,0.111164049608915,0.0508474576271187,-0.149694496755442
"NK_cell","FT-SA24027","FOXJ1",118,0.0171835769960148,0.00847457627118644,-0.149694496755442
"NK_cell","FT01","CD44",28,1.36589402029261,0.642857142857143,0.23038267885346
"NK_cell","FT01","ITGB1",28,0.674869644057156,0.392857142857143,0.23038267885346
"NK_cell","FT01","SPP1",28,0.0612577737725924,0.0357142857142857,0.23038267885346
"NK_cell","FT01","C1QA",28,0,0,0.23038267885346
"NK_cell","FT01","C1QB",28,0.0565608188829781,0.0357142857142857,0.23038267885346
"NK_cell","FT01","C1QC",28,0,0,0.23038267885346
"NK_cell","FT01","FOLR2",28,0,0,0.23038267885346
"NK_cell","FT01","TREM2",28,0,0,0.23038267885346
"NK_cell","FT01","EPCAM",28,0,0,0.23038267885346
"NK_cell","FT01","PAX8",28,0.078753045353183,0.0357142857142857,0.23038267885346
