dataset_id,lineage,strategy,cluster,n_cells,n_samples,dominant_sample,dominant_sample_n,dominant_sample_fraction,normalized_shannon_entropy,simpson_diversity,effective_sample_number,dominance_label
"GSE158722","Combined_broad_lineages","B_harmony_sample","4",2478,31,"P24_Post-treatment",717,0.289346246973366,0.619388034369401,0.842664845311868,6.35585862537961,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","9",1478,30,"P04_Time3",776,0.525033829499323,0.39876028287605,0.63724888806693,2.75671105367833,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","1",4433,38,"P18_Post-treatment",339,0.0764719151815926,0.886548629941057,0.953485916512484,21.4988649678198,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","7",1664,37,"P21_Post-treatment",218,0.131009615384615,0.882045234588364,0.946837295441938,18.8101792095216,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","10",1345,37,"P07_Time2",115,0.0855018587360595,0.891160078934832,0.953495943947707,21.5035006597169,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","5",1986,30,"P05_Time1",408,0.205438066465257,0.674881460613947,0.873967723713527,7.9344754333167,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","2",3796,37,"P21_Post-treatment",409,0.107744994731296,0.854384323087368,0.946274765406656,18.6132272398471,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","6",1770,34,"P08_Time2",452,0.255367231638418,0.709880815001028,0.883030419100514,8.54923128141595,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","13",107,26,"P14_Pre-treatment",35,0.327102803738318,0.706512977181887,0.857716831164294,7.02823818293432,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","11",1216,30,"P07_Time2",692,0.569078947368421,0.461694236160628,0.642073612794321,2.79387057156353,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","0",5134,36,"P12_Pre-treatment",551,0.107323724191663,0.795154690416859,0.933094280907063,14.9464053829378,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","3",2928,32,"P15_Pre-treatment",313,0.106898907103825,0.840015398143081,0.94407725297859,17.8818111280755,"mixed"
"GSE158722","Combined_broad_lineages","B_harmony_sample","12",149,11,"P07_Time2",120,0.805369127516778,0.22078638777549,0.339984685374533,1.5151163584249,"strong_sample_dominance"
"GSE158722","Combined_broad_lineages","B_harmony_sample","8",1516,32,"P07_Time2",243,0.160290237467019,0.799880854168948,0.924938736154719,13.3224508724132,"mixed"
