"source_group","target_group","ligand","receptor","score","ligand_avg","receptor_avg","ligand_pct","receptor_pct"
"Myeloid_Macro-MCEMP1","CNV_Subclone_02","TIMP1","CD63",7.99658990875457,4.4748490356526,1.88767337081777,0.998902305159166,0.947712418300654
"Myeloid_Macro-MCEMP1","CNV_Subclone_04","TIMP1","CD63",7.10654046378524,4.4748490356526,1.67696768720093,0.998902305159166,0.948051948051948
"Myeloid_Macro-THBS1","CNV_Subclone_02","TIMP1","CD63",6.83219739099763,3.83093224274777,1.88767337081777,0.996902106567534,0.947712418300654
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_03","C3","IFITM3",6.55128495652731,2.03441182429775,3.74799257843814,0.875481386392811,0.981390793339863
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_02","C3","IFITM3",6.43156658377478,2.03441182429775,3.62796633032427,0.875481386392811,0.995331465919701
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_04","C3","IFITM3",6.08535515844428,2.03441182429775,3.47214608066637,0.875481386392811,0.984015984015984
"Myeloid_Macro-THBS1","CNV_Subclone_04","TIMP1","CD63",6.07174905424836,3.83093224274777,1.67696768720093,0.996902106567534,0.948051948051948
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_05","C3","IFITM3",6.00586331099934,2.03441182429775,3.44376124929823,0.875481386392811,0.979166666666667
"Myeloid_Macro-MCEMP1","CNV_Subclone_05","TIMP1","CD63",5.79383374351321,4.4748490356526,1.75257861975601,0.998902305159166,0.739583333333333
"Monocytes","CNV_Subclone_02","TIMP1","CD63",5.60980992516602,3.19362939463983,1.88767337081777,0.981884057971015,0.947712418300654
"Smooth_muscle_cells","CNV_Subclone_02","TIMP1","CD63",5.35811692855591,3.23772741439177,1.88767337081777,0.925056978147205,0.947712418300654
"Myeloid_Macro-LYVE1","CNV_Subclone_02","TIMP1","CD63",5.20155432610332,2.9714694815471,1.88767337081777,0.978494623655914,0.947712418300654
"Monocytes","CNV_Subclone_04","TIMP1","CD63",4.98541774459275,3.19362939463983,1.67696768720093,0.981884057971015,0.948051948051948
"Myeloid_Macro-THBS1","CNV_Subclone_05","TIMP1","CD63",4.95018704697714,3.83093224274777,1.75257861975601,0.996902106567534,0.739583333333333
"Myeloid_Macro-TIMD4","CNV_Subclone_02","TIMP1","CD63",4.90296255185652,2.86631305816624,1.88767337081777,0.95616211745244,0.947712418300654
"Myeloid_cDC2-like","CNV_Subclone_02","TIMP1","CD63",4.87568141576817,2.77070802147011,1.88767337081777,0.983651226158038,0.947712418300654
"Smooth_muscle_cells","CNV_Subclone_04","TIMP1","CD63",4.76173909090777,3.23772741439177,1.67696768720093,0.925056978147205,0.948051948051948
"Myeloid_Macro-LYVE1","CNV_Subclone_04","TIMP1","CD63",4.62260247365711,2.9714694815471,1.67696768720093,0.978494623655914,0.948051948051948
"Myeloid_cDC2","CNV_Subclone_02","TIMP1","CD63",4.51456993763692,2.57421142782217,1.88767337081777,0.980322003577818,0.947712418300654
"Myeloid_Macro-TIMD4","CNV_Subclone_04","TIMP1","CD63",4.35724504629733,2.86631305816624,1.67696768720093,0.95616211745244,0.948051948051948
"Myeloid_cDC2-like","CNV_Subclone_04","TIMP1","CD63",4.33300039955139,2.77070802147011,1.67696768720093,0.983651226158038,0.948051948051948
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_01","C3","IFITM3",4.2721078231191,2.03441182429775,2.95416812059711,0.875481386392811,0.811934900542496
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_04","C3","IFITM1",4.10690385714989,2.03441182429775,2.52808718809496,0.875481386392811,0.912087912087912
"Monocytes","CNV_Subclone_05","TIMP1","CD63",4.06452080324128,3.19362939463983,1.75257861975601,0.981884057971015,0.739583333333333
"Smooth_muscle_cells","CNV_Subclone_03","C3","IFITM3",4.04438010253578,1.77828994116317,3.74799257843814,0.61831344684274,0.981390793339863
"Myeloid_cDC2","CNV_Subclone_04","TIMP1","CD63",4.01208193798723,2.57421142782217,1.67696768720093,0.980322003577818,0.948051948051948
"Smooth_muscle_cells","CNV_Subclone_02","C3","IFITM3",3.97047298234772,1.77828994116317,3.62796633032427,0.61831344684274,0.995331465919701
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_04","C3","CD81",3.96478264222421,2.03441182429775,2.32353417917087,0.875481386392811,0.958041958041958
"Smooth_muscle_cells","CNV_Subclone_05","TIMP1","CD63",3.88215964762303,3.23772741439177,1.75257861975601,0.925056978147205,0.739583333333333
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_02","C3","IFITM1",3.8741358115049,2.03441182429775,2.36746422640784,0.875481386392811,0.918767507002801
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_03","C3","IFITM1",3.84857136160759,2.03441182429775,2.52422500720413,0.875481386392811,0.856023506366308
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_02","C3","CD81",3.83070314389772,2.03441182429775,2.2298818832002,0.875481386392811,0.964519140989729
"Myeloid_Macro-LYVE1","CNV_Subclone_05","TIMP1","CD63",3.76872408328717,2.9714694815471,1.75257861975601,0.978494623655914,0.739583333333333
"Smooth_muscle_cells","CNV_Subclone_04","C3","IFITM3",3.75674230063128,1.77828994116317,3.47214608066637,0.61831344684274,0.984015984015984
"Smooth_muscle_cells","CNV_Subclone_05","C3","IFITM3",3.70766868404255,1.77828994116317,3.44376124929823,0.61831344684274,0.979166666666667
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","C3","IFITM3",3.69574240837839,1.43416416017616,3.74799257843814,0.700587084148728,0.981390793339863
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_02","C3","IFITM3",3.62820630360206,1.43416416017616,3.62796633032427,0.700587084148728,0.995331465919701
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_02","APOE","LSR",3.57965137209777,4.09195737669252,1.10175433007947,0.957637997432606,0.829131652661064
"Myeloid_Macro-TIMD4","CNV_Subclone_05","TIMP1","CD63",3.55238297827782,2.86631305816624,1.75257861975601,0.95616211745244,0.739583333333333
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_04","HLA-B","CANX",3.54110307350778,4.4204729781061,0.97669901226289,1,0.82017982017982
"Myeloid_cDC2-like","CNV_Subclone_05","TIMP1","CD63",3.53261675684673,2.77070802147011,1.75257861975601,0.983651226158038,0.739583333333333
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_02","APOE","LSR",3.51223544437952,4.1004796220267,1.10175433007947,0.937649880095923,0.829131652661064
"T_NK_¦Ã¦ÄT","CNV_Subclone_04","HLA-B","CANX",3.45668644384488,4.32110495347941,0.97669901226289,0.998608695652174,0.82017982017982
"T_NK_CD8+ T cytotoxic","CNV_Subclone_04","HLA-B","CANX",3.43981950553438,4.29403743921932,0.97669901226289,1,0.82017982017982
"T_NK_CD8+ T CXCL13","CNV_Subclone_04","HLA-B","CANX",3.43310255092419,4.28565244851638,0.97669901226289,1,0.82017982017982
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_04","C3","IFITM3",3.43289984763967,1.43416416017616,3.47214608066637,0.700587084148728,0.984015984015984
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_02","APOE","LSR",3.39964782180304,3.88899790977879,1.10175433007947,0.956947162426614,0.829131652661064
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_05","C3","IFITM3",3.38805652397537,1.43416416017616,3.44376124929823,0.700587084148728,0.979166666666667
"T_NK_CD8+ T resident memory","CNV_Subclone_04","HLA-B","CANX",3.35946328588965,4.20196533074783,0.97669901226289,0.998039215686275,0.82017982017982
"T_NK_MAIT","CNV_Subclone_04","HLA-B","CANX",3.33408060826613,4.16204016932736,0.97669901226289,1,0.82017982017982
"Myeloid_cDC2","CNV_Subclone_05","TIMP1","CD63",3.2709777468387,2.57421142782217,1.75257861975601,0.980322003577818,0.739583333333333
"T_NK_Th17","CNV_Subclone_04","HLA-B","CANX",3.22992305502676,4.03201694210055,0.97669901226289,1,0.82017982017982
"Myeloid_cDC1","CNV_Subclone_04","HLA-B","CANX",3.21875569262225,4.01807636406001,0.97669901226289,1,0.82017982017982
"T_NK_CD4+ T effector","CNV_Subclone_04","HLA-B","CANX",3.19302247351725,3.98955832371785,0.97669901226289,0.999096249435156,0.82017982017982
"T_NK_CD4+ T regulatory","CNV_Subclone_04","HLA-B","CANX",3.16794233211062,3.97206575113009,0.97669901226289,0.995614035087719,0.82017982017982
"Myeloid_mDC_LAMP3","CNV_Subclone_04","HLA-B","CANX",3.14430671802078,4.00865291444611,0.97669901226289,0.979166666666667,0.82017982017982
"T_NK_CD56bright regulatory","CNV_Subclone_04","HLA-B","CANX",3.13467372106166,3.94588728199074,0.97669901226289,0.991694352159468,0.82017982017982
"B_Classical-Bm_TXNIP","CNV_Subclone_04","HLA-B","CANX",3.12832612978437,3.91136932770985,0.97669901226289,0.998420221169036,0.82017982017982
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_04","APOE","LSR",3.04856332221311,4.09195737669252,0.966188323835561,0.957637997432606,0.805194805194805
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_04","HLA-B","CANX",3.00432702360914,3.75039815265884,0.97669901226289,1,0.82017982017982
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_02","APOE","LSR",3.00191254747592,3.58465465969532,1.10175433007947,0.916732128829536,0.829131652661064
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_04","APOE","LSR",2.99114942817394,4.1004796220267,0.966188323835561,0.937649880095923,0.805194805194805
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_02","HLA-B","CANX",2.97887396779548,4.4204729781061,0.906692017358372,1,0.743230625583567
"T_NK_CD4+ T naive","CNV_Subclone_04","HLA-B","CANX",2.96305404071673,3.7081616398321,0.97669901226289,0.997495826377296,0.82017982017982
"Myeloid_cDC1","CNV_Subclone_02","TIMP1","CD63",2.95869265460867,1.77936669314232,1.88767337081777,0.929460580912863,0.947712418300654
"T_NK_¦Ã¦ÄT","CNV_Subclone_02","HLA-B","CANX",2.90786036120686,4.32110495347941,0.906692017358372,0.998608695652174,0.743230625583567
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_04","APOE","LSR",2.89526565038563,3.88899790977879,0.966188323835561,0.956947162426614,0.805194805194805
"T_NK_CD8+ T cytotoxic","CNV_Subclone_02","HLA-B","CANX",2.89367142561064,4.29403743921932,0.906692017358372,1,0.743230625583567
"Monocytes","CNV_Subclone_04","HLA-B","CANX",2.89221401266488,3.63679747634142,0.97669901226289,0.992753623188406,0.82017982017982
"T_NK_CD8+ T CXCL13","CNV_Subclone_02","HLA-B","CANX",2.8880209373826,4.28565244851638,0.906692017358372,1,0.743230625583567
"B cells","CNV_Subclone_02","TIMP1","CD63",2.8678278690945,2.10023112153992,1.88767337081777,0.763277693474962,0.947712418300654
"T_NK_CD8+ T resident memory","CNV_Subclone_02","HLA-B","CANX",2.82607354837262,4.20196533074783,0.906692017358372,0.998039215686275,0.743230625583567
"NK cells","CNV_Subclone_04","HLA-B","CANX",2.82327522089508,3.57137716285449,0.97669901226289,0.986842105263158,0.82017982017982
"Myeloid_cDC2-like","CNV_Subclone_04","HLA-B","CANX",2.80778534014904,3.50504884122346,0.97669901226289,1,0.82017982017982
"T_NK_MAIT","CNV_Subclone_02","HLA-B","CANX",2.80472093704331,4.16204016932736,0.906692017358372,1,0.743230625583567
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_05","C3","IFITM1",2.79793839092202,2.03441182429775,2.06585926348541,0.875481386392811,0.760416666666667
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_02","TIMP1","CD63",2.7841932425727,1.74457268915618,1.88767337081777,0.892086330935252,0.947712418300654
"T_NK_CD56bright regulatory","CNV_Subclone_04","KLRD1","B2M",2.76757259595496,1.53470309577031,2.55172149757382,0.722591362126246,0.978021978021978
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_02","C3","IFITM2",2.75944189374985,2.03441182429775,1.69662585575725,0.875481386392811,0.913165266106443
"DC","CNV_Subclone_04","HLA-B","CANX",2.73994737703851,3.48645852825713,0.97669901226289,0.981042654028436,0.82017982017982
"B_Bn_TCL1A","CNV_Subclone_04","HLA-B","CANX",2.73769421922027,3.46737892339356,0.97669901226289,0.985629754860524,0.82017982017982
"B_Early-PC_MS4A1low","CNV_Subclone_04","HLA-B","CANX",2.73296753338494,3.41165136416153,0.97669901226289,1,0.82017982017982
"T_NK_Th17","CNV_Subclone_02","HLA-B","CANX",2.71710071886461,4.03201694210055,0.906692017358372,1,0.743230625583567
"Myeloid_cDC1","CNV_Subclone_02","HLA-B","CANX",2.70770642435661,4.01807636406001,0.906692017358372,1,0.743230625583567
"Myeloid_Proliferating Myeloid","CNV_Subclone_02","TIMP1","CD63",2.70124822518984,1.74691409972971,1.88767337081777,0.864349775784753,0.947712418300654
"Myeloid_Macro-THBS1","CNV_Subclone_04","HLA-B","CANX",2.69338127789631,3.37898293335285,0.97669901226289,0.995043370508054,0.82017982017982
"Myeloid_Macro-TIMD4","CNV_Subclone_02","APOE","LSR",2.6874901548409,3.15043830983566,1.10175433007947,0.933829611248966,0.829131652661064
"T_NK_CD4+ T effector","CNV_Subclone_02","HLA-B","CANX",2.68605892782567,3.98955832371785,0.906692017358372,0.999096249435156,0.743230625583567
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_05","C3","CD81",2.6849390696069,2.03441182429775,1.90417249187903,0.875481386392811,0.791666666666667
"T_NK_CD8+ T effector","CNV_Subclone_04","HLA-B","CANX",2.68411586047595,3.58299501405281,0.97669901226289,0.935158501440922,0.82017982017982
"T_NK_CD56bright regulatory","CNV_Subclone_02","KLRD1","B2M",2.6815845767961,1.53470309577031,2.48539898193367,0.722591362126246,0.972922502334267
"Myeloid_Monocyte-like","CNV_Subclone_04","HLA-B","CANX",2.67939373124991,3.41295229762022,0.97669901226289,0.980023501762632,0.82017982017982
"T_NK_CD4+ T regulatory","CNV_Subclone_02","HLA-B","CANX",2.66496081834001,3.97206575113009,0.906692017358372,0.995614035087719,0.743230625583567
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_02","MIF","CD74",2.65793105762022,2.70153675035519,1.33470110453709,0.985611510791367,0.747899159663866
"Myeloid_mDC_LAMP3","CNV_Subclone_02","HLA-B","CANX",2.64507788523597,4.00865291444611,0.906692017358372,0.979166666666667,0.743230625583567
"Smooth_muscle_cells","CNV_Subclone_01","C3","IFITM3",2.63734946508402,1.77828994116317,2.95416812059711,0.61831344684274,0.811934900542496
"T_NK_CD56bright regulatory","CNV_Subclone_02","HLA-B","CANX",2.6369743414312,3.94588728199074,0.906692017358372,0.991694352159468,0.743230625583567
"B_Classical-Bm_TXNIP","CNV_Subclone_02","HLA-B","CANX",2.63163457186742,3.91136932770985,0.906692017358372,0.998420221169036,0.743230625583567
"Myeloid_cDC1","CNV_Subclone_04","TIMP1","CD63",2.62937943670984,1.77936669314232,1.67696768720093,0.929460580912863,0.948051948051948
"B_Early-PC_MS4A1low","CNV_Subclone_02","MIF","CD74",2.61030206604821,2.6149518833086,1.33470110453709,1,0.747899159663866
"Myeloid_cDC2","CNV_Subclone_04","HLA-B","CANX",2.57678559506382,3.22244908945232,0.97669901226289,0.998211091234347,0.82017982017982
"Myeloid_Macro-MCEMP1","CNV_Subclone_04","HLA-B","CANX",2.57441433169782,3.23503075705471,0.97669901226289,0.993413830954994,0.82017982017982
"B_Bm_stress-response","CNV_Subclone_04","HLA-B","CANX",2.57144573313888,3.33115127406545,0.97669901226289,0.963636363636364,0.82017982017982
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_04","KLRD1","B2M",2.5638304622403,1.47633415339349,2.55172149757382,0.695861405197305,0.978021978021978
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_04","APOE","LSR",2.55653960049283,3.58465465969532,0.966188323835561,0.916732128829536,0.805194805194805
"T cells","CNV_Subclone_04","HLA-B","CANX",2.55651927852365,3.41009162489119,0.97669901226289,0.935864978902954,0.82017982017982
"B cells","CNV_Subclone_04","TIMP1","CD63",2.54862823121377,2.10023112153992,1.67696768720093,0.763277693474962,0.948051948051948
"Myeloid_Proliferating Myeloid","CNV_Subclone_02","APOE","LSR",2.54293196819776,3.04672829705103,1.10175433007947,0.913677130044843,0.829131652661064
"Smooth_muscle_cells","CNV_Subclone_04","C3","IFITM1",2.53536220040854,1.77828994116317,2.52808718809496,0.61831344684274,0.912087912087912
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_02","HLA-B","CANX",2.52732308989483,3.75039815265884,0.906692017358372,1,0.743230625583567
"B cells","CNV_Subclone_04","HLA-B","CANX",2.50196939252402,3.1280355873102,0.97669901226289,0.998482549317147,0.82017982017982
"T_NK_CD4+ T naive","CNV_Subclone_02","HLA-B","CANX",2.49260311372941,3.7081616398321,0.906692017358372,0.997495826377296,0.743230625583567
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_02","KLRD1","B2M",2.48417267720897,1.47633415339349,2.48539898193367,0.695861405197305,0.972922502334267
"Myeloid_Proliferating Myeloid","CNV_Subclone_02","MIF","CD74",2.47547473300599,2.51942695338774,1.33470110453709,0.984304932735426,0.747899159663866
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_04","TIMP1","CD63",2.47430244180446,1.74457268915618,1.67696768720093,0.892086330935252,0.948051948051948
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_04","HLA-B","CANX",2.47338021449059,3.12368898915312,0.97669901226289,0.988446726572529,0.82017982017982
"Smooth_muscle_cells","CNV_Subclone_02","MIF","CD74",2.45822456800007,2.67023686459798,1.33470110453709,0.922241587344148,0.747899159663866
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_04","HLA-B","CANX",2.44898593510312,3.17434697679029,0.97669901226289,0.963079340141398,0.82017982017982
"Smooth_muscle_cells","CNV_Subclone_04","C3","CD81",2.44762487595878,1.77828994116317,2.32353417917087,0.61831344684274,0.958041958041958
"Monocytes","CNV_Subclone_02","HLA-B","CANX",2.43301052038744,3.63679747634142,0.906692017358372,0.992753623188406,0.743230625583567
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_01","C3","IFITM3",2.41000203163739,1.43416416017616,2.95416812059711,0.700587084148728,0.811934900542496
"Myeloid_Proliferating Myeloid","CNV_Subclone_04","TIMP1","CD63",2.40058950553705,1.74691409972971,1.67696768720093,0.864349775784753,0.948051948051948
"Smooth_muscle_cells","CNV_Subclone_02","C3","IFITM1",2.391664825228,1.77828994116317,2.36746422640784,0.61831344684274,0.918767507002801
"Smooth_muscle_cells","CNV_Subclone_03","C3","IFITM1",2.37588282930154,1.77828994116317,2.52422500720413,0.61831344684274,0.856023506366308
"NK cells","CNV_Subclone_02","HLA-B","CANX",2.37501729965611,3.57137716285449,0.906692017358372,0.986842105263158,0.743230625583567
"Myeloid_Macro-LYVE1","CNV_Subclone_04","HLA-B","CANX",2.37332257930015,2.98408628819304,0.97669901226289,0.992831541218638,0.82017982017982
"Smooth_muscle_cells","CNV_Subclone_02","C3","CD81",2.36485203692217,1.77828994116317,2.2298818832002,0.61831344684274,0.964519140989729
"Myeloid_cDC2-like","CNV_Subclone_02","HLA-B","CANX",2.36198678301742,3.50504884122346,0.906692017358372,1,0.743230625583567
"Myeloid_Macro-TIMD4","CNV_Subclone_04","HLA-B","CANX",2.33626497759228,2.97299297021631,0.97669901226289,0.980976013234078,0.82017982017982
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_03","C3","IFITM2",2.33300602226494,2.03441182429775,1.74821313303174,0.875481386392811,0.749265426052889
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_04","C3","IFITM1",2.31680637504236,1.43416416017616,2.52808718809496,0.700587084148728,0.912087912087912
"DC","CNV_Subclone_02","HLA-B","CANX",2.30491960983908,3.48645852825713,0.906692017358372,0.981042654028436,0.743230625583567
"B_Bn_TCL1A","CNV_Subclone_02","HLA-B","CANX",2.30302419108657,3.46737892339356,0.906692017358372,0.985629754860524,0.743230625583567
"B_Early-PC_MS4A1low","CNV_Subclone_02","HLA-B","CANX",2.29904797206766,3.41165136416153,0.906692017358372,1,0.743230625583567
"Myeloid_Macro-TIMD4","CNV_Subclone_04","APOE","LSR",2.28876587779427,3.15043830983566,0.966188323835561,0.933829611248966,0.805194805194805
"Myeloid_Proliferating Myeloid","CNV_Subclone_04","HLA-B","CANX",2.26679637476879,2.89793994119768,0.97669901226289,0.976457399103139,0.82017982017982
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_04","MIF","CD74",2.26679393868632,2.70153675035519,1.23862840467648,0.985611510791367,0.687312687312687
"Myeloid_Macro-THBS1","CNV_Subclone_02","HLA-B","CANX",2.26574691770418,3.37898293335285,0.906692017358372,0.995043370508054,0.743230625583567
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_04","C3","IFITM2",2.26382018625652,2.03441182429775,1.50035615774012,0.875481386392811,0.847152847152847
"T_NK_CD8+ T effector","CNV_Subclone_02","HLA-B","CANX",2.25795259198665,3.58299501405281,0.906692017358372,0.935158501440922,0.743230625583567
"Myeloid_Monocyte-like","CNV_Subclone_02","HLA-B","CANX",2.25398020611365,3.41295229762022,0.906692017358372,0.980023501762632,0.743230625583567
"T_NK_CD56bright regulatory","CNV_Subclone_05","KLRD1","B2M",2.24479152266109,1.53470309577031,2.36982490570657,0.722591362126246,0.854166666666667
"Myeloid_Monocyte-like","CNV_Subclone_02","TIMP1","CD63",2.23722332818501,1.57663696907168,1.88767337081777,0.793184488836663,0.947712418300654
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_04","C3","CD81",2.23663227108925,1.43416416017616,2.32353417917087,0.700587084148728,0.958041958041958
"B_Early-PC_MS4A1low","CNV_Subclone_04","MIF","CD74",2.2261739575579,2.6149518833086,1.23862840467648,1,0.687312687312687
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_02","MIF","CD74",2.21716932807038,2.430389143034,1.33470110453709,0.913894324853229,0.747899159663866
"B cells","CNV_Subclone_02","MIF","CD74",2.20681933394537,2.27283076893429,1.33470110453709,0.972685887708649,0.747899159663866
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_02","C3","IFITM1",2.18549614455873,1.43416416017616,2.36746422640784,0.700587084148728,0.918767507002801
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","C3","IFITM1",2.17107460401221,1.43416416017616,2.52422500720413,0.700587084148728,0.856023506366308
"Myeloid_cDC2","CNV_Subclone_02","HLA-B","CANX",2.16766340046756,3.22244908945232,0.906692017358372,0.998211091234347,0.743230625583567
"Myeloid_Macro-MCEMP1","CNV_Subclone_02","HLA-B","CANX",2.16566862805763,3.23503075705471,0.906692017358372,0.993413830954994,0.743230625583567
"Myeloid_Proliferating Myeloid","CNV_Subclone_04","APOE","LSR",2.16565478682016,3.04672829705103,0.966188323835561,0.913677130044843,0.805194805194805
"B_Bm_stress-response","CNV_Subclone_02","HLA-B","CANX",2.16317136074162,3.33115127406545,0.906692017358372,0.963636363636364,0.743230625583567
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_02","C3","CD81",2.1609946990179,1.43416416017616,2.2298818832002,0.700587084148728,0.964519140989729
"T cells","CNV_Subclone_02","HLA-B","CANX",2.15061481376691,3.41009162489119,0.906692017358372,0.935864978902954,0.743230625583567
"T_NK_CD56bright regulatory","CNV_Subclone_01","KLRD1","B2M",2.14724017922447,1.53470309577031,2.63948560622038,0.722591362126246,0.733574442435202
"Myeloid_cDC1","CNV_Subclone_05","TIMP1","CD63",2.14368543773757,1.77936669314232,1.75257861975601,0.929460580912863,0.739583333333333
"Myeloid_Macro-MCEMP1","CNV_Subclone_02","MIF","CD74",2.13437668228463,2.26234705231963,1.33470110453709,0.945115257958288,0.747899159663866
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_02","MIF","CD74",2.13395597186568,2.35820189736673,1.33470110453709,0.906520031421838,0.747899159663866
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_03","C3","IFITM3",2.1248387164039,0.895507122205169,3.74799257843814,0.645083932853717,0.981390793339863
"Myeloid_Proliferating Myeloid","CNV_Subclone_04","MIF","CD74",2.11118761115395,2.51942695338774,1.23862840467648,0.984304932735426,0.687312687312687
"B cells","CNV_Subclone_02","HLA-B","CANX",2.1047259390357,3.1280355873102,0.906692017358372,0.998482549317147,0.743230625583567
"Smooth_muscle_cells","CNV_Subclone_04","MIF","CD74",2.09647595436937,2.67023686459798,1.23862840467648,0.922241587344148,0.687312687312687
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_01","C3","IFITM1",2.08879456787761,2.03441182429775,1.81493694688177,0.875481386392811,0.646172393007836
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_02","C3","IFITM3",2.08600935160334,0.895507122205169,3.62796633032427,0.645083932853717,0.995331465919701
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_02","HLA-B","CANX",2.08067593076523,3.12368898915312,0.906692017358372,0.988446726572529,0.743230625583567
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_05","KLRD1","B2M",2.07953529225903,1.47633415339349,2.36982490570657,0.695861405197305,0.854166666666667
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_04","HLA-B","CANX",2.0790724192431,2.74015624676093,0.97669901226289,0.947162426614481,0.82017982017982
"B cells","CNV_Subclone_05","TIMP1","CD63",2.07785044226872,2.10023112153992,1.75257861975601,0.763277693474962,0.739583333333333
"Myeloid_Macro-Inflammatory_M1","CNV_Subclone_02","HLA-B","CANX",2.0601547874034,3.17434697679029,0.906692017358372,0.963079340141398,0.743230625583567
"Myeloid_Macro-THBS1","CNV_Subclone_02","MIF","CD74",2.05157191836419,2.1209306215973,1.33470110453709,0.969021065675341,0.747899159663866
"Myeloid_cDC1","CNV_Subclone_02","MIF","CD74",2.04358132945102,2.05575171846876,1.33470110453709,0.995850622406639,0.747899159663866
"T_NK_CD4+ T effector","CNV_Subclone_02","MIF","CD74",2.02055877742466,2.17449601890007,1.33470110453709,0.930863081789426,0.747899159663866
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_05","TIMP1","CD63",2.01725397217369,1.74457268915618,1.75257861975601,0.892086330935252,0.739583333333333
"Myeloid_Macro-C3/CX3CR1","CNV_Subclone_05","C3","IFITM2",2.01723780160029,2.03441182429775,1.59894538526969,0.875481386392811,0.708333333333333
"Myeloid_Macro-LYVE1","CNV_Subclone_02","HLA-B","CANX",1.99650467718669,2.98408628819304,0.906692017358372,0.992831541218638,0.743230625583567
"NK cells","CNV_Subclone_02","MIF","CD74",1.993536779034,2.23203945332629,1.33470110453709,0.894736842105263,0.747899159663866
"T_NK_CD56dim cytotoxic NK","CNV_Subclone_01","KLRD1","B2M",1.98916544747128,1.47633415339349,2.63948560622038,0.695861405197305,0.733574442435202
"Myeloid_Monocyte-like","CNV_Subclone_04","TIMP1","CD63",1.98821226168734,1.57663696907168,1.67696768720093,0.793184488836663,0.948051948051948
"Myeloid_cDC2","CNV_Subclone_02","MIF","CD74",1.97435345370917,1.9957212509056,1.33470110453709,0.991055456171735,0.747899159663866
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_04","C3","IFITM3",1.97371940459521,0.895507122205169,3.47214608066637,0.645083932853717,0.984015984015984
"Myeloid_Macro-TIMD4","CNV_Subclone_02","HLA-B","CANX",1.96533079640859,2.97299297021631,0.906692017358372,0.980976013234078,0.743230625583567
"T_NK_CD4+ T naive","CNV_Subclone_02","MIF","CD74",1.96448437251864,2.13361498690478,1.33470110453709,0.92237061769616,0.747899159663866
